"","pmid","X","publication_year","last_author","is_open_data","open_data_category","is_open_code","open_data_statements","open_code_statements","coi_text","is_coi_pred","fund_text","is_fund_pred","register_text","is_register_pred"
"257",31072317,166,2019,0,FALSE,"",FALSE,"","","Competing interests The authors declare that they have no competing interests.",TRUE,"Funding This project is funded by ZonMw (The Netherlands Organisation for Health Research and Development; info@zonmw.nl; project number 537001003). The publication costs will be covered from this grant. The funding body has no influence on the design study or writing the current manuscript and will not participate in data collection, analysis or interpretation of the data.",TRUE,"Trial registration The study has been registered on October 17th, 2018 at the Netherlands Trial Register, part of the Dutch Cochrane Centre (NTR7563).",TRUE
"258",31123309,165,2019,0,FALSE,"",TRUE,"","code availability code for all analyses are available at: https://github com/chrisrayner/cbt_outcomes_gwama .","Conflict of interest G.B. is a consultant for Eli Lilly. The remaining authors declare that they have no conflict of interest.",TRUE,"This study presents independent research [part] funded by the National Institute for Health Research (NIHR) Biomedical Research Centre at South London and Maudsley NHS Foundation Trust and King’s College London. The views expressed are those of the author(s) and not necessarily those of the NHS, the NIHR or the Department of Health. C.R. is supported by a grant from Fondation Peters to T.C.E. and G.B. K.L.P. is supported by a grant from the Alexander Von Humboldt Foundation. The Panic-Net study is part of the German multicenter trial “Mechanisms of Action in CBT (MAC)”. The study was funded by the German Federal Ministry of Education and Research (BMBF; project no. 01GV0615) as part of the BMBF Psychotherapy Research Funding Initiative. This work is also part of the German multicenter trial “Mechanisms of CBT-treatment effects in patients with panic disorder and panic disorder with agoraphobia: The role of interoceptive exposure and fear augmentation (MCBT-PDAS) (NCT01323556)”. The study is also funded by the German Federal Ministry of Education and Research (BMBF, project no.01GV0614) as part of the larger BMBF Psychotherapy Research Funding Initiative. C.R. (Karolinska Institutet) is supported by the Swedish Research Council (K2013-61P-22168). For the child (GxTc) study, the combined sample analysis was supported by UK Medical Research Council grant G0901874/1 to T.C.E., which also funded part of her salary (10 h/week). Combined study Individual trials support by Australian Research Council grant DP0878609 to J.L.H., R.M.R. and T.C.E.; Australian NHMRC grants to R.M.R., J.L.H. and H.J.L. (1027556), H.J.L., J.L.H., R.M.R. (488505), and J.L.H. and R.M.R. (382008); TrygFonden grant (7–10–1391) to M.T.; Edith og Godtfred Kirk Christiansens Fond grant (21–5675) to M.T.; Swiss National Science Foundation grant (105314–116517) to S.S., Western Norway Regional Health Authority grant to E.R.H. (911366); UK Medical Research Council Clinical Fellowship (G0802821) to R.M.-S.; NIMH R01 (MH079943) to W.K.S.; UK NIHR grants to C.C. and P.C. (PB-PG-0110–21190) and P.C. and C.C. (PB-PG-0107–12042); UK Medical Research Council Grants to P.C. and C.C. (09–800–17), K.T., P.C. and C.C. (G0802326), P.W., C.C. and P.C. (G1002011), and C.C. (G0601874). Grant 09/800/17 was managed by National Institute for Health Research (NIHR) on behalf of the MRC-NIHR partnership. The authors would like to thank: Adrianna Ewert, Almut Friedl-Huber, André Wittmann Andreas Behnken, Andreas Jansen, Andrew T. Gloster, Andrew White, Anett Hoffmann, Anja Siegmund, Anna Vossbeck-Elsebusch, Anne Kordt, Antje Gerdes, Barbara Drüke, Benjamin Straube, Irene Schulz, Bettina Pfleiderer, Bettina Stemmler, Carola Gagel, Caroline Ott, Carsten Konrad, Christian Soltau, Christina Hauke, Christina Uhlmann, Christine Froehlich, Christoph Biwer, Dorte Westphal, Elisabeth Borgmann, Eva-Maria Schroeder, Franz Petermann, Franziska Einsle, Fred Rist, Harald Bruhn, Harald Krebs, Hedwig Eisenbarth, Isabelle Reinhardt, Jan Richter, Judith Eidecker, Julia Duerner, Juliane Sülz, Katrin Schlötterer, Katrin Wambach, Kira Geisler, Kirsten Helmes, Kristina Steinbach, Mareike Stumpenhorst, Marion Mickeler, Marko Käppler, Veronika Bamann, Matthias von Rad, Maxie von Auer, Meline Stoy, Michael Hoefler, Mila Plett-Perelshteyn, Nikita Jegan, Nina Steinhäuser, Nina Vercamer-Fabri, Otto Martin, Peter Neudeck, Peter Zwanzger, Pia Ley, Sandra Cammin, Sarah Czilwik, Siegfried Gauggel, Silke Rusch, Silvia Schad, Simone Heinze, Sonja Eskens, Stephanie Preiß, Susan Gruber, Susan Richter, Susanne Kettler, Swantje Koller, Sylvia Helbig-Lang, Tanja Leonhard, Thilo Kellermann, Thomas Forkmann, Tobias Fehlinger, Ulrike Lueken, Veronika Bamann, Xina Graehlert and Yunbo Yang for their contributions to the Panic-Net data used in this study. We would also like to thank Hamel Patel, Amos Folarin and Stephen Newhouse from the NIHR BRC Bioinformatics Core for their help and the use of their pipelines (http://core.brc.iop.kcl.ac.uk/). Finally, we would like to thank all of the participants in this study.",TRUE,"",FALSE
"259",31129983,151,2019,0,FALSE,"",FALSE,"","","Declaration of Conflicting Interests: The author(s) declared the following potential conflicts of interest with respect to the
research, authorship, and/or publication of this article: BS provided consultancy to Big
Health Ltd (Sleepio) during the trial. CAE is cofounder and chief medical director of Big
Health Ltd. EH is on the Board of Trustees of the research charity MQ: Transforming Mental
Health. AG has served as a consultant to Jazz Pharmaceuticals and serves as CEO and owns
equity in Rehat, LLC. DF is cofounder and chief clinical officer of Oxford VR.",TRUE,"Funding:  The author(s) disclosed receipt of the following financial support for the research,
authorship, and/or publication of this article: This work was supported by the Wellcome
Trust. The study also received support from the National Institute for Health Research
(NIHR) Oxford Health Biomedical Research Centre. DF is supported by an NIHR Research
Professorship (RP-2014-05-003). The views expressed are those of the authors and not
necessarily those of the NIHR, the National Health Service, or the Department of Health.
EH receives support from the Swedish Research Council. Funding bodies had no role in the
study design, data collection, analysis, interpretation of data, or the decision to
publish.",TRUE,"The study received NHS ethical approval (15/SC/0502) and was preregistered
(ISRCTN12668007). No changes were made to methods after commencement of the trial.",TRUE
"260",31189964,163,2019,1,TRUE,"general-purpose repository, data availability statement",FALSE,"author contributions conceptualization: t s p p and j a; methodology: t s p p and j a; investigation: t s and f b; analysis: t s j s and j a; interpretation: t s f b j s l c p p and j a; writing - original draft: t s f b and l c; writing - review & editing: t s f b j s l c p p and j a; supervision: t s p p and j a; funding acquisition: j a data availability the datasets generated and analysed during the current study is available from open science framework https://osf io/cwv8b .     data availability the datasets generated and analysed during the current study is available from open science framework","","Competing Interests The authors declare no competing interests.",TRUE,"Author Contributions: Conceptualization: T.S., P.P. and J.A.; Methodology: T.S., P.P. and J.A.; Investigation: T.S. and F.B.; Analysis: T.S., J.S. and J.A.; Interpretation: T.S., F.B., J.S., L.C., P.P. and J.A.; Writing - Original Draft: T.S., F.B. and L.C.; Writing - Review & Editing: T.S., F.B., J.S., L.C., P.P. and J.A.; Supervision: T.S., P.P. and J.A.; Funding Acquisition: J.A.",TRUE,"",FALSE
"261",31194801,162,2019,1,FALSE,"",FALSE,"","","Competing Interests: The authors have declared that no competing interests exist.",TRUE,"This work was supported by the Swedish Research Council [2016-01707 & 2018-01876]. The funding source had no involvement in the study design, data collection, analyses, interpretation of data, or the reporting of findings.",TRUE,"",FALSE
"262",31232674,143,2019,0,FALSE,"",FALSE,"","","Disclosure statement No potential conflict of interest was reported by the authors.",TRUE,"",FALSE,"",FALSE
"263",31235886,161,2019,1,FALSE,"",FALSE,"","","Competing Interests The authors declare no competing interests.",TRUE,"We wish to thank Laura Mandt and Liisa Veerus for collecting the data and Armita Golkar for very valuable comments on the manuscript. This research was supported by an Independent Starting Grant (284366; Emotional Learning in Social Interaction project) from the European Research Council and the Knut and Alice Wallenberg Foundation (KAW 2014.0237) to A.O.",TRUE,"",FALSE
"264",31280385,123,2020,1,FALSE,"",FALSE,"","","",FALSE,"Funding The research was funded by grants from the Economic and Social Research Council and National Science Foundation (ESRC: ES/L016648/1 and NSF: 1429152). The content of this paper is the responsibility of the authors and does not reflect official views of these funding bodies.",TRUE,"",FALSE
"265",31300656,159,2019,1,FALSE,"",FALSE,"","","Competing Interests The authors declare no competing interests.",TRUE,"We would like to thank psychology students Majken Epstein and Malin Odemark for providing support in the laboratory tests and Emilia Johansson for help with the statistical analyses. This study was supported by the Swedish Research Council for Environment, Agricultural Sciences and Spatial Planning (FORMAS) project number: 942-2015-610. J.N.L. was supported by grants from the Knut and Alice Wallenberg Foundation (KAW 2018.0152).",TRUE,"",FALSE
"266",31340804,158,2019,0,FALSE,"",FALSE,"","","Competing interests The authors declare that they have no competing interests.",TRUE,"Funding Not applicable (the project had no external funding).",TRUE,"Trial registration Study registered with the Regional ethical review board in Stockholm, January 13th 2016, Study id: 2015/2078–31/1. Study registered retrospectively with Clinicaltrials.org, February 21st 2019, ID: NCT03852966.",TRUE
"267",31363804,150,2019,0,FALSE,"",FALSE,"","","Conflict of interest LF and AJ are employees of Astrazeneca. All other authors declare that they have no conflict of interest.",TRUE,"Funding Open access funding provided by University of Turku (UTU) including Turku University Central Hospital. PET studies at KI were funded by grants from the Swedish Science Council. PET studies at Turku PET Centre were funded by grants from the Sigrid Juselius Foundation, the Pro Humanitate Foundation, the Finnish Cultural Foundation, the Academy of Finland (#310962), Governmental Clinical Grants (VTR) and The Finnish Parkinson Foundation. PET studies at Yale were funded by grants from the Nancy Taylor Foundation and SNMMI molecular imaging research grant for junior faculty. JT is supported by the Alfred Kordelin Foundation, the Instrumentarium Science Foundation, the Orion research Foundation, the Paulo Foundation, the Päivikki and Sakari Sohlberg Foundation and the Turku University Hospital Foundation. SC is supported by Swedish Research Council (Grant No. 523-2014-3467). MKC is supported by Eli Lilly and company grant. NL was supported by the Finnish Cultural Foundation, Yrjö Jahnsson Foundation, Turku University Foundation, and Finnish Brain Foundation. KC is supported by the U.S. Department of Veterans Affairs National Center for posttraumatic stress disorder. ML is supported by the Hedlund Foundation, Swedish Heart-Lung Foundation, Swedish Asthma and Allergy Association and the Swedish Research Council. HA is supported by the Finnish Parkinson Foundation. LA is supported by the Academy of Finland and the Sigrid Juselius Foundation.",TRUE,"",FALSE
"268",31462697,155,2019,0,FALSE,"",FALSE,"","","Competing Interests The authors declare no competing interests.",TRUE,"",FALSE,"",FALSE
"269",31530613,152,2019,0,FALSE,"",FALSE,"","","Competing interests: None declared.",TRUE,"Funding:  This work was supported by the AFA Insurance Company.",TRUE,"",FALSE
"270",31573901,149,2019,0,FALSE,"",FALSE,"","","Conflicts of Interest: None declared.",TRUE,"The project was funded by the Swedish Research Council for Health, Working Life and Welfare (Forte 2014-4052).",TRUE,"",FALSE
"271",31586370,153,2019,1,FALSE,"",FALSE,"","","Conflicts of Interest: None declared.",TRUE,"This study was funded by the Doctoral School in Health Care Sciences, Karolinska Institutet, Stockholm Stress Center, and Stockholm County Council. These are public institutions, neither of which had any role in the design, execution, or publication of the study.",TRUE,"Trial Registration ClinicalTrials.gov NCT02540317; https://clinicaltrials.gov/ct2/show/NCT02540317",TRUE
"272",31621001,98,2020,0,FALSE,"",FALSE,"","","Conflict of interest Marek Blatný and Michal Hrdlička received Czech Republic’s support for long-term strategic development of research organization RVO: 68081740. All the authors declare that there are no potential conflict of interest with respect to the research, authorship, and/or publication of this article.",TRUE,"Open access funding provided by Uppsala University.",TRUE,"",FALSE
"273",31642928,148,2019,0,FALSE,"",FALSE,"","","",FALSE,"",FALSE,"Trial Registration ClinicalTrials.gov identifier: NCT03263546",TRUE
"274",31689329,147,2019,0,FALSE,"",FALSE,"","","Competing Interests: The authors have declared that no competing interests exist.",TRUE,"GN received funding from Martin Rind Foundation, http://www.martinrind.nu/. GN & ÅN received funding from Sven Jerring Foundation, https://jerringfonden.se/. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.",TRUE,"",FALSE
"275",31724031,132,2020,0,FALSE,"",FALSE,"","","Conflict of Interest None reported.",TRUE,"Funding SNAC-K is financially supported by the Swedish Ministry of Health and Social Affairs, the participating County Councils and Municipalities, and the Swedish Research Council. This work was further funded by a program grant entitled “Our unique sense of smell” awarded by the Swedish Foundation for Humanities and Social Sciences (M14-0375:1) to ML and a research grant from the Swedish Research Council awarded to EL (2017-01759).",TRUE,"",FALSE
"276",31741214,130,2020,0,FALSE,"",FALSE,"","","Conflict of interest The authors declare that they have no conflict of interest.",TRUE,"Funding This study was funded by the Gillbergska Foundation, HRH Crown Princess Lovisa’s Association for Child Medical Care (Grant Numbers 2018-00438, 2016-00250) and Fredrik and Ingrid Thuring’s Foundation (Grant Number 2017-00320).",TRUE,"Compliance to ethical standards: Conflict of interestThe authors declare that they have no conflict of interest.: Ethical approvalAll procedures performed in studies involving human participants were in accordance with the ethical standards of the Regional Ethical Review Board in Uppsala (Registration Number 2015/264, Amendments 2015/264/2, 2015/264/3, 2019-00139) and with the 1964 Helsinki declaration and its later amendments or comparable ethical standards.: Informed consentInformed consent was obtained from all individual participants in the study. For children below the age of 15, informed consent was obtained only from the parents. Ethical approval: All procedures performed in studies involving human participants were in accordance with the ethical standards of the Regional Ethical Review Board in Uppsala (Registration Number 2015/264, Amendments 2015/264/2, 2015/264/3, 2019-00139) and with the 1964 Helsinki declaration and its later amendments or comparable ethical standards.",TRUE
"277",31747124,142,2019,0,FALSE,"",FALSE,"","","CONFLICT OF INTEREST The following facts may be considered as potential conflicts of interest. FR is one of the developers of the original in‐group face‐to‐face MeST. KT, KM, and FR are the developers of the Web‐based computerized MeST (c‐MeST). KM and FR additionally receive payments for training workshops and presentations related to MeST. EH receives book royalties from Guilford Press (for the book Imagery‐Based Cognitive Therapy for Bipolar Disorder and Mood Instability) although this does not include MeST. We wish to confirm that there are no other known conflicts of interest associated with this publication and there has been no significant financial support for this work that could have influenced its outcome.",TRUE,"Funding information",TRUE,"",FALSE
"278",31782961,115,2020,0,TRUE,"general-purpose repository",FALSE,"moss statistics data and code are available at https://osf io/pa2ng/?","","Conflict of interest statement . Financial disclosures: K.P.W. reports funding from NIH, Office of Naval Research, Philips Inc., Torvec Inc; Consulting fees from or served as a paid member of scientific advisory boards for NIH, CurAegis Inc. Circadian Therapeutics, Kellogg; Speaker honorarium or travel reimbursement fees from the American Academy of Sleep Medicine, American College of CHEST Physicians, American College of Sports Medicine, Associated Professional Sleep Societies, Daylight Academy, Illuminating Engineering Society, and the Sleep Research Society. J.A. has current funding from the Swedish Research Council for Humanities and Social Sciences and AFA Insurance. Non-financial disclosure: None declared.",TRUE,"Funding This research was supported by grants from the Swedish Research Council for Humanities and Social Sciences, the Swedish Research Council for Health, Working Life and Welfare, and the Swedish Research Council. Conflict of interest statement. Financial disclosures: K.P.W. reports funding from NIH, Office of Naval Research, Philips Inc., Torvec Inc; Consulting fees from or served as a paid member of scientific advisory boards for NIH, CurAegis Inc. Circadian Therapeutics, Kellogg; Speaker honorarium or travel reimbursement fees from the American Academy of Sleep Medicine, American College of CHEST Physicians, American College of Sports Medicine, Associated Professional Sleep Societies, Daylight Academy, Illuminating Engineering Society, and the Sleep Research Society. J.A. has current funding from the Swedish Research Council for Humanities and Social Sciences and AFA Insurance. Non-financial disclosure: None declared.",TRUE,"",FALSE
"279",31790442,141,2019,0,FALSE,"",FALSE,"","","Competing Interests: The authors have declared that no competing interests exist.",TRUE,"Inna Feldman received a grant from The Swedish Research Council (Vetenskapsrådet - https://www.vr.se/english.html), Dnr 2014 – 10128 and Pia Enebrink received a grant from The Swedish National Board of Health and Welfare - https://www.socialstyrelsen.se/en/. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.",TRUE,"",FALSE
"280",31793085,129,2020,1,FALSE,"",FALSE,"","","DISCLOSURE No conflicts of interest declared.",TRUE,"This work was funded by The Swedish Council for Health, Working life and Welfare (FORTE) [grant no: 2012‐1743] and by the Stockholm Stress Center, a FORTE Centre of Excellence for research on work related stress and health [grant no: 2009‐1758].",TRUE,"",FALSE
"281",31830099,140,2019,0,TRUE,"supplement",FALSE,"by providing patients and clinicians with feedback on this data cognitive rehabilitation and self-management can be improved s1 appendix (docx) click here for additional data file s1 table (docx) click here for additional data file s2 table (docx) click here for additional data file s3 table (docx) click here for additional data file s1 dataset (xls) click here for additional data file.  file s3 table (docx) click here for additional data file s1 dataset (xls","","Competing Interests: I have read the journal's policy and the authors of this manuscript have the following competing interests: The authors have a strictly non- profit interest in the development and dissemination of PsyMate technology. This does not alter the authors' adherence to PLOS ONE Editiorial policies and criteria.",TRUE,"The authors received no specific funding for this work. S.L.B’ contribution is funded by the Marie Curie Innovative Training Network action (ITN) action, H2020-MSCA-ITN-2015, under grant agreement number 676265. URL: https://ec.europa.eu/research/mariecurieactions/. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.",TRUE,"",FALSE
"282",31833080,128,2020,0,FALSE,"",FALSE,"","","Conflict of interest The authors declare that they have no conflict of interest.",TRUE,"",FALSE,"",FALSE
"283",31852887,139,2019,0,FALSE,"",FALSE,"","","Conflict of interest The authors declare that they have no conflict of interest.",TRUE,"Dr. Furmark gratefully acknowledges support by research grants from the Swedish Brain Foundation (FO2016-0106 and FO2018-0255), the Swedish Research Council (2016-0228), and Riksbankens Jubileumsfond—the Swedish Foundation for Humanities and Social Sciences (2017-0639:1). Dr. Lindqvist gratefully acknowledges support from the Swedish Research Council (2015-00387), Marie Sklodowska Curie Actions, Cofund (Project INCA 600398), the Swedish Society of Medicine, the Söderström-Königska Foundation, the Sjöbring Foundation, and OM Persson Foundation and the province of Scania (Sweden) state grants (ALF). Dr. Lavebratt gratefully acknowledges support from the Swedish Research Council (2014-10171), the Swedish Brain Foundation, the regional agreement (ALF) on medical training, and clinical research between Stockholm County Council and Karolinska Institutet and the Ekhaga Foundation. The authors would like to express their sincere gratitude to the staff of Kliniskt Forskningscentrum, Biobanken Norr, and Klinisk Kemi at Umeå University Hospital for providing excellent research conditions, with special thanks to Camilla Ring, Inger Arnesjö, Ingegerd Valinger, Kerstin Enquist Olsson, Gunilla Backman, and Lena Nordström. We also warmly thank all the participants for providing complete behavioral data and blood samples.",TRUE,"The study was registered at ClinicalTrials.gov (id: NCT01312571), and approval was obtained from the regional ethics committee at Umeå University, Sweden (dnr: 2015-310-31 M). All participants gave written informed consent prior to participation.",TRUE
"284",31856796,138,2019,0,FALSE,"",FALSE,"","","Competing interests The authors declare that they have no competing interests.",TRUE,"Funding This work was supported economically by the Swedish Research Council for Health Working Life and Welfare (FORTE) [grant number 2014–4948]. The funding body had no role in design of the study, data collection, analysis, interpretation or writing of the manuscript. Open access funding provided by Linnaeus University.",TRUE,"",FALSE
"285",31858922,93,2021,0,FALSE,"",FALSE,"","","Conflict of interest EAH reports grants from The Lupina Foundation, grants from The Oak Foundation, during the conduct of the study; and EAH reports serving on the Editorial Advisory Board of the Lancet Psychiatry, and is an Associate Editor of Behaviour Research and Therapy. EAH reports serving on the board of the charity MQ: Transforming Mental Health (UK) and is on the board of overseers for the charity Children and War Foundation (Norway). EAH receives book royalties from Oxford University Press and occasional fees from clinical workshops and conference keynotes, outside the submitted work. All remaining authors declare no competing interests.",TRUE,"Financial support This study was financially supported by the Swedish Research Council (grant no: 2017- 01032).",TRUE,"",FALSE
"286",31874876,137,2019,0,FALSE,"",FALSE,"","","Competing interests: None declared.",TRUE,"Funding:  A-CH was supported by FORTE (dnr 2016-00870). CD is supported by the Swedish Research Council (grant number 5232010-1052). EAH receives support from the Swedish Research Council (VR) 2017-00957 the Lupina Foundation and the Oak Foundation (OCAY-18-442).",TRUE,"",FALSE
"287",31888707,136,2019,0,FALSE,"",FALSE,"","","Competing interests The authors declare that they have no competing interests.",TRUE,"Funding This work was funded by the Swedish Research Council for Health, Working-life and Welfare (FORTE), grant number: 2015–00499 and the Stockholm County Council (ALF project), grant number: 20150189. Neither sponsor nor funder had no role in designing the study and will have no role in data collection, trial management, analysis, interpretation of data, writing reports or the decision to submit for publication.",TRUE,"Trial registration ISRCTN69957414. Retrospectively registered on 7 June 2018.",TRUE
"288",31892657,135,2019,0,FALSE,"",FALSE,"","","Competing interests: None declared.",TRUE,"Funding:  The START study is funded by a project grant from the Swiss National Science Foundation (SNF 32003B_172982/1).",TRUE,"Trial registration number NCT 03576586.",TRUE
"289",32005822,134,2020,1,TRUE,"general-purpose repository, data availability statement",FALSE,"author contributions conceptualization j n l; investigation b i k o; methodology j n l b i a a k o d w; analyses b i; visualization b i a a; writing-original draft j n l b i a a; writing-review and editing all authors; funding acquisition j n l data availability data is freely and publicly available at: [ https://osf io/64tdk/?     data availability data is freely and publicly available at: [ https://osf","","Competing interests A patent has been filed to protect the method from unwanted commercialization by third parties. Aspect of manuscript covered in patent application: Experiment 1 within the manuscript. Experiments 2–5 not mentioned/covered.",TRUE,"We thank Christopher Maude, Kristen Gregory, and Martin Schaefer for assistance with data collection, Dr. Asifa Majid for helpful comments on the manuscript, and Kimberly Battista (battistaillustration.com) for the making of Fig. 1c. Funding provided by the National Institute on Deafness and Other Communication Disorders (R21DC016735) as well as the Knut and Alice Wallenberg Foundation (KAW 2018.0152), awarded to J.N.L., A.A. is supported by a grant from the Swedish Research Council (2018–01603). Author contributions: Conceptualization, J.N.L.; Investigation, B.I., K.O.; Methodology, J.N.L., B.I., A.A., K.O., D.W.; Analyses, B.I.; Visualization, B.I., A.A.; Writing—Original Draft, J.N.L., B.I., A.A.; Writing—Review and Editing, all authors; Funding Acquisition, J.N.L.",TRUE,"",FALSE
"290",32006302,122,2020,0,FALSE,"",FALSE,"","","Conflict of interest Prof Mataix-Cols reports receiving personal fees for editorial work from Elsevier and royalties for contributing articles to UpToDate, Inc, all outside the submitted work. The remaining authors report no conflicts of interest.",TRUE,"We are most grateful to Prof Isaac Marks, the developer of the original WSAS, for his guidance. This article was made open access with the financial support of King’s College London. Georgina Krebs is supported by a Medical Research Council (MRC) Clinical Research Training Fellowship (MR/N001400/1).",TRUE,"",FALSE
"291",32012342,113,2020,0,FALSE,"",FALSE,"","","",FALSE,"Support was received in form of grants from the Childcare Society, the Claes Groschinsky Memorial Fund, the Kempe‐Carlgrenska Foundation, the Mayflower Charity Foundation for Children, the Samariten Foundation, the Söderström‐Königska Nursing Home Foundation, the Solstickan Foundation, the National Board of Institutional Care (SIS), the Centre for Health Care Science, Karolinska Institutet, and the Center for Psychiatry Research, Karolinska Institutet, and the Stockholm County Council, Sweden. The authors would like to thank all the participants for sharing their intimate and often painful experiences so generously and sincerely in the interviews.",TRUE,"",FALSE
"292",32013900,133,2020,1,FALSE,"",FALSE,"","","Competing interests Dr. Andersson reported receiving book royalties outside the submitted work. Dr. Mataix-Cols reported receiving personal fees from UpToDate, Wolters Kluwer Health, and Elsevier outside the submitted work. No other disclosures were reported.",TRUE,"Funding This study did not have any specific funding. Open access funding provided by Karolinska Institute.",TRUE,"",FALSE
"293",32100383,121,2020,1,FALSE,"",FALSE,"","","CONFLICT OF INTEREST Fredrik Ulberstad and Hans Boström are employed at Qbtech AB, the company that markets both the QbTest and the QbCheck.",TRUE,"",FALSE,"",FALSE
"294",32111822,131,2020,0,FALSE,"",FALSE,"","","Competing interests The authors declare no competing interests.",TRUE,"The authors would like to thank the following funding sources: NIMH-F32MH112232 (M.O.), BBRF NARSAD Young Investigator Award (M.O.), NIH-R37HD083217 (R.M.S.), NIAAA-R01AA023181 (D.A.W.), NIH-R01MH074374 (M.D.), NIH-R01MH091864 (N.T.), NYU undergraduate DURF & Wasserman awards (E.T.), and Gålö-Stiftenlsen (A.B.), Swedish Research Council VR 2017-02325 (J.N.L.). Thanks to Kira Wood for conducting infant rearing treatments and producing the “stranger” mothers and thanks to Joyce Woo for original illustrations.",TRUE,"",FALSE
"295",32133531,111,2020,1,TRUE,"general-purpose repository",FALSE,"deposit of material in data repository data will be made publically available via open science framework at https://osf io/fsn2f/ (with the exception of potentially identifying patient information).","","",FALSE,"Funding KP and LI were funded by the Wellcome Trust (Strategic Award (098461/Z/12/Z) to the Sleep and Circadian Neuroscience Institute (SCNi) at the University of Oxford to GG and EH). LI conducts occasional teaching and clinical training workshops, some of which include a personal fee. EAH receives support from the Swedish Research Council (VR) (2017-00957), the Lupina Foundation, and the Oak Foundation (OCAY-18-442). EAH receives book royalties from Oxford University Press and Guildford Press, and occasional personal fees from clinical workshops and conference keynotes, outside the submitted work. GMG holds shares in P1vital and has served as consultant, advisor, or CME speaker in the last 3 years for Allergan, Angelini, Compass Pathways, Evopharm, MSD, Janssen, Lundbeck, Medscape, Minervra, P1Vital, Pfizer, Sage, Servier, Shire, Sun Pharma. KP, MBB, SAB, and MD declare no other conflicts of interest. Nonfinancial disclosure statement: LI is on the British Association for Behavioural and Cognitive Psychotherapies Scientific Committee and via this role is funded to attend the Annual Conference. EAH reports serving on the Board of MQ; transforming mental health, on the Editorial Advisory Board of The Lancet Psychiatry, and as Associate Editor of Behaviour Research and Therapy. GMG is an NIHR Emeritus Senior Investigator. The views expressed are those of the author(s) and not necessarily those of the NHS, the NIHR, or the Department of Health.",TRUE,"Ethical approval for the study was obtained from East Midlands—Derby National Health Service Research Ethics Committee (reference number: 16/EM/0326). The study was registered in a public trials registry before commencing recruitment (ClinicalTrials.gov Identifier: NCT03012685). After providing written consent to take part in the study, participants were given a study booklet, containing all measures to be completed while in the ED (demographics, physical and mental health, perceived life threat, Peritraumatic Dissociative Experiences Questionnaire-Self Report [PDEQ] [], Peritraumatic Distress Inventory [PDI] [], Immediate Stress Reaction Checklist [ISRC] [], Pittsburgh Sleep Quality Index [PSQI] []); during the first week after the trauma (daily sleep and intrusive memory diary); and at the end of 1 week (Impact of Event Scale—Revised [IES-R] [], Hospital Anxiety and Depression Scale [HADS] []). Eighty-seven participants (88%) returned the study booklet. Details of the traumatic event and treatment received following the traumatic event (including inpatient admission and medication administered) were collected from medical records following patient discharge. The severity of the physical injury, indicated by the Injury Severity Score (ISS) (range 0–75), was rated from medical records using the Abbreviated Injury Scale []. Participants were also given the option of wearing an actigraph (a watch-like device assessing activity levels) for the first week after the traumatic event (n = 90 took actigraphy; n = 80, 81%, completed actigraphy). Participants were sent twice-daily automated text messages (morning and evening) reminding them to fill in the diary and were telephoned by a study investigator at the beginning and end of the first week to reinforce understanding of the study procedure. A study investigator clarified any unclear responses in the study booklet with the participant via telephone where possible. Two months after the traumatic event, participants were contacted by telephone to complete the Clinician-Administered PTSD Scale (CAPS; n = 80, 81%, completed) and asked to complete additional self-report questionnaires online or by post (IES-R and HADS; n = 71, 72% completed). After receiving the final questionnaires, participants were sent debriefing information about the study by email or post and reimbursed up to £30 (GBP) for their time. A participant flow diagram is shown in ). Although sleep was also assessed in the first week following the traumatic event, only sleep on the first night is included in this analysis.",TRUE
"296",32157622,120,2020,0,FALSE,"",FALSE,"","","Conflict of Interest The authors declare that they have no conflict of interest.",TRUE,"Funding The study was funded by the Martin Rind Foundation.",TRUE,"",FALSE
"297",32195635,97,2020,0,FALSE,"",FALSE,"","","Declaration of conflicting interests: The authors declared no potential conflicts of interest with respect to the research, authorship and/or publication of this article.",TRUE,"Funding:  The authors received no financial support for the research, authorship and/or publication of this article.",TRUE,"",FALSE
"298",32236763,105,2020,0,TRUE,"general-purpose repository, data availability statement",FALSE,"data accessibility data can be freely accessible at 10 6084/m9 figshare 11826636 v1 compliance with ethical standards conflict of interest the authors have no conflicts of interest to declare.     data accessibility data can be freely accessible at 10 6084/m9 figshare","","Conflict of interest The authors have no conflicts of interest to declare.",TRUE,"Open access funding provided by Karolinska Institute. Alexandre Suire and Arnaud Tognetti are co-first authors. We thank J. Gourragne for her help in the acoustic analyses and the participants in our study. This study received funding from the HomoVox project (Appel à projet CNRS “Défi Genre” 2016). This is contribution ISEM 2020-033.",TRUE,"",FALSE
"299",32270204,110,2020,0,FALSE,"",FALSE,"","","",FALSE,"Funding This study was funded by NordForsk, the Nordic Program on Health and Welfare (74809)",TRUE,"",FALSE
