pmid,is_coi_pred,is_register_pred,is_fund_pred,is_open_code,is_open_data,Publication Year,Institution,Journal/Book,name,short_name
31301758,True,False,True,False,False,2019,Karolinska,Biol Psychiatry,Department of Clinical Neuroscience,CNS
31302732,True,False,True,False,False,2020,Karolinska,Eur Arch Psychiatry Clin Neurosci,Department of Clinical Neuroscience,CNS
31302772,True,False,True,False,False,2020,Karolinska,Eur Child Adolesc Psychiatry,Department of Clinical Neuroscience,CNS
31303497,True,False,True,False,True,2019,Karolinska,EBioMedicine,Department of Clinical Neuroscience,CNS
31307453,True,False,True,False,False,2019,Karolinska,BMC Public Health,Department of Clinical Neuroscience,CNS
31317603,True,False,True,False,False,2019,Karolinska,Eur J Oral Sci,Department of Clinical Neuroscience,CNS
31332391,True,False,True,True,False,2019,Karolinska,Nat Med,Department of Clinical Neuroscience,CNS
31334605,True,False,True,False,False,2020,Karolinska,CNS Neurosci Ther,Department of Clinical Neuroscience,CNS
31334829,True,False,False,False,False,2019,Karolinska,Acta Psychiatr Scand,Department of Clinical Neuroscience,CNS
31340804,True,True,True,False,False,2019,Karolinska,BMC Psychiatry,Department of Clinical Neuroscience,CNS
31362317,True,False,False,False,False,2020,Karolinska,Klin Monbl Augenheilkd,Department of Clinical Neuroscience,CNS
31363804,True,False,True,False,False,2019,Karolinska,Eur J Nucl Med Mol Imaging,Department of Clinical Neuroscience,CNS
31371701,True,False,True,False,False,2019,Karolinska,Transl Psychiatry,Department of Clinical Neuroscience,CNS
31375136,True,False,True,False,False,2019,Karolinska,BMC Psychol,Department of Clinical Neuroscience,CNS
31383794,True,False,True,False,False,2019,Karolinska,Dis Model Mech,Department of Clinical Neuroscience,CNS
31408088,True,False,True,False,False,2020,Karolinska,Cereb Cortex,Department of Clinical Neuroscience,CNS
31427328,True,False,True,False,False,2019,Karolinska,BMJ Open,Department of Clinical Neuroscience,CNS
31427643,True,False,True,False,True,2019,Karolinska,Sci Rep,Department of Clinical Neuroscience,CNS
31431615,True,False,True,False,False,2019,Karolinska,Transl Psychiatry,Department of Clinical Neuroscience,CNS
31434102,False,False,False,True,False,2019,Karolinska,Neuropsychopharmacology,Department of Clinical Neuroscience,CNS
31437222,True,False,True,False,True,2019,Karolinska,PLoS One,Department of Clinical Neuroscience,CNS
31443932,True,False,True,False,False,2019,Karolinska,Biol Psychiatry,Department of Clinical Neuroscience,CNS
31451406,False,False,True,False,False,2020,Karolinska,Neuroimage Clin,Department of Clinical Neuroscience,CNS
31452443,True,False,True,False,False,2020,Karolinska,J Neurotrauma,Department of Clinical Neuroscience,CNS
31455857,True,False,True,False,False,2020,Karolinska,Mol Psychiatry,Department of Clinical Neuroscience,CNS
31456537,True,False,True,False,False,2020,Karolinska,Psychol Med,Department of Clinical Neuroscience,CNS
31461150,False,True,False,False,False,2019,Karolinska,JAMA Netw Open,Department of Clinical Neuroscience,CNS
31462481,True,False,True,False,False,2019,Karolinska,BMJ Open,Department of Clinical Neuroscience,CNS
31462697,True,False,False,False,False,2019,Karolinska,Sci Rep,Department of Clinical Neuroscience,CNS
31474319,True,False,True,False,False,2019,Karolinska,Am J Hum Genet,Department of Clinical Neuroscience,CNS
31477693,True,False,True,True,True,2019,Karolinska,Nat Commun,Department of Clinical Neuroscience,CNS
31480244,True,False,True,False,False,2019,Karolinska,Int J Mol Sci,Department of Clinical Neuroscience,CNS
31488136,True,False,True,False,False,2019,Karolinska,BMC Int Health Hum Rights,Department of Clinical Neuroscience,CNS
31493189,True,False,True,False,False,2019,Karolinska,Eur J Epidemiol,Department of Clinical Neuroscience,CNS
31501131,True,False,True,False,False,2019,Karolinska,BMJ Open,Department of Clinical Neuroscience,CNS
31515504,True,False,True,False,False,2019,Karolinska,Transl Psychiatry,Department of Clinical Neuroscience,CNS
31524180,True,False,True,False,False,2019,Karolinska,J Parkinsons Dis,Department of Clinical Neuroscience,CNS
31524295,False,False,True,False,False,2020,Karolinska,J Labelled Comp Radiopharm,Department of Clinical Neuroscience,CNS
31526310,True,False,True,False,False,2019,Karolinska,Int J Qual Stud Health Well-being,Department of Clinical Neuroscience,CNS
31530605,True,False,True,False,False,2019,Karolinska,BMJ Open,Department of Clinical Neuroscience,CNS
31530613,True,False,True,False,False,2019,Karolinska,BMJ Open,Department of Clinical Neuroscience,CNS
31541155,True,False,True,False,False,2019,Karolinska,Sci Rep,Department of Clinical Neuroscience,CNS
31542994,True,False,True,False,True,2020,Karolinska,Epigenetics,Department of Clinical Neuroscience,CNS
31547253,True,False,True,False,False,2019,Karolinska,Int J Environ Res Public Health,Department of Clinical Neuroscience,CNS
31551603,True,False,True,True,True,2019,Karolinska,Nat Neurosci,Department of Clinical Neuroscience,CNS
31562519,True,False,True,False,False,2020,Karolinska,Eur J Public Health,Department of Clinical Neuroscience,CNS
31573056,True,False,True,False,False,2020,Karolinska,J Clin Monit Comput,Department of Clinical Neuroscience,CNS
31573901,True,False,True,False,False,2019,Karolinska,J Med Internet Res,Department of Clinical Neuroscience,CNS
31577361,False,False,False,False,False,2019,Karolinska,JAMA Netw Open,Department of Clinical Neuroscience,CNS
31586370,True,True,True,False,False,2019,Karolinska,J Med Internet Res,Department of Clinical Neuroscience,CNS
31588174,False,False,True,False,False,2019,Karolinska,Mol Vis,Department of Clinical Neuroscience,CNS
31600414,True,True,True,False,True,2020,Karolinska,Psychooncology,Department of Clinical Neuroscience,CNS
31608389,True,True,True,False,False,2020,Karolinska,Sleep,Department of Clinical Neuroscience,CNS
31614604,True,False,True,False,False,2019,Karolinska,Molecules,Department of Clinical Neuroscience,CNS
31616041,True,False,True,False,False,2021,Karolinska,Mol Psychiatry,Department of Clinical Neuroscience,CNS
31616424,True,False,True,False,False,2019,Karolinska,Front Immunol,Department of Clinical Neuroscience,CNS
31617059,True,False,True,False,False,2020,Karolinska,Qual Life Res,Department of Clinical Neuroscience,CNS
31619414,True,False,True,False,False,2019,Karolinska,BMJ Open,Department of Clinical Neuroscience,CNS
31621001,True,False,True,False,False,2020,Karolinska,Eat Weight Disord,Department of Clinical Neuroscience,CNS
31628379,True,False,True,False,False,2019,Karolinska,Sci Rep,Department of Clinical Neuroscience,CNS
31628507,True,True,True,False,False,2020,Karolinska,Psychopharmacology (Berl),Department of Clinical Neuroscience,CNS
31642928,False,True,False,False,False,2019,Karolinska,JAMA Netw Open,Department of Clinical Neuroscience,CNS
31645334,True,False,True,False,False,2019,Karolinska,BMJ,Department of Clinical Neuroscience,CNS
31653957,True,False,True,False,False,2019,Karolinska,Sci Rep,Department of Clinical Neuroscience,CNS
31658910,False,False,True,False,False,2021,Karolinska,Psychol Med,Department of Clinical Neuroscience,CNS
31659439,True,False,True,False,False,2019,Karolinska,Acta Neurochir (Wien),Department of Clinical Neuroscience,CNS
31662124,True,False,True,False,False,2021,Karolinska,Psychol Med,Department of Clinical Neuroscience,CNS
31664175,True,False,False,False,False,2021,Karolinska,Mol Psychiatry,Department of Clinical Neuroscience,CNS
31666093,True,True,True,False,False,2019,Karolinska,Trials,Department of Clinical Neuroscience,CNS
31682572,True,True,True,False,False,2019,Karolinska,J Med Internet Res,Department of Clinical Neuroscience,CNS
31690647,True,True,True,False,False,2019,Karolinska,BMJ Open,Department of Clinical Neuroscience,CNS
31691413,True,True,True,False,False,2020,Karolinska,Addiction,Department of Clinical Neuroscience,CNS
31694045,False,False,False,False,False,2020,Karolinska,Neuropsychopharmacology,Department of Clinical Neuroscience,CNS
31694657,True,False,True,False,True,2019,Karolinska,BMC Med Genomics,Department of Clinical Neuroscience,CNS
31695106,True,False,False,False,False,2019,Karolinska,Sci Rep,Department of Clinical Neuroscience,CNS
31704791,True,False,True,False,False,2019,Karolinska,Neurology,Department of Clinical Neuroscience,CNS
31712330,True,True,True,False,False,2019,Karolinska,BMJ Open,Department of Clinical Neuroscience,CNS
31712334,True,False,True,False,False,2019,Karolinska,BMJ Open,Department of Clinical Neuroscience,CNS
31712343,True,False,True,False,False,2019,Karolinska,BMJ Open,Department of Clinical Neuroscience,CNS
31718058,True,False,True,False,False,2019,Karolinska,Cells,Department of Clinical Neuroscience,CNS
31718583,True,True,True,False,False,2019,Karolinska,BMC Neurol,Department of Clinical Neuroscience,CNS
31724031,True,False,True,False,False,2020,Karolinska,J Gerontol A Biol Sci Med Sci,Department of Clinical Neuroscience,CNS
31725411,True,False,True,False,True,2020,Karolinska,J Clin Invest,Department of Clinical Neuroscience,CNS
31732567,True,False,True,False,False,2020,Karolinska,Neurology,Department of Clinical Neuroscience,CNS
31741214,True,True,True,False,False,2020,Karolinska,Qual Life Res,Department of Clinical Neuroscience,CNS
31746075,True,False,True,False,True,2020,Karolinska,Addiction,Department of Clinical Neuroscience,CNS
31748874,True,False,True,False,False,2020,Karolinska,Soc Psychiatry Psychiatr Epidemiol,Department of Clinical Neuroscience,CNS
31755557,True,False,True,False,False,2020,Karolinska,Immunology,Department of Clinical Neuroscience,CNS
31756240,True,False,True,False,False,2019,Karolinska,PLoS One,Department of Clinical Neuroscience,CNS
31760510,True,False,True,False,False,2020,Karolinska,Eur Child Adolesc Psychiatry,Department of Clinical Neuroscience,CNS
31764450,True,True,True,False,False,2019,Karolinska,J ECT,Department of Clinical Neuroscience,CNS
31767974,True,False,True,False,False,2020,Karolinska,Int J Obes (Lond),Department of Clinical Neuroscience,CNS
31782961,True,False,True,False,True,2020,Karolinska,Sleep,Department of Clinical Neuroscience,CNS
31783476,True,False,True,False,False,2019,Karolinska,Int J Environ Res Public Health,Department of Clinical Neuroscience,CNS
31790442,True,False,True,False,False,2019,Karolinska,PLoS One,Department of Clinical Neuroscience,CNS
31791966,True,False,True,False,False,2019,Karolinska,BMJ Open,Department of Clinical Neuroscience,CNS
31793085,True,False,True,False,False,2020,Karolinska,J Sleep Res,Department of Clinical Neuroscience,CNS
31795057,True,True,True,False,False,2019,Karolinska,Neuroimage Clin,Department of Clinical Neuroscience,CNS
31799784,True,False,True,False,False,2020,Karolinska,Acta Physiol (Oxf),Department of Clinical Neuroscience,CNS
31803191,True,False,True,False,False,2019,Karolinska,Front Immunol,Department of Clinical Neuroscience,CNS
31815642,True,True,True,False,False,2019,Karolinska,Trials,Department of Clinical Neuroscience,CNS
31819081,True,False,True,False,False,2019,Karolinska,Sci Rep,Department of Clinical Neuroscience,CNS
31822514,True,False,True,False,False,2020,Karolinska,Occup Environ Med,Department of Clinical Neuroscience,CNS
31828421,True,False,True,False,False,2020,Karolinska,Int Arch Occup Environ Health,Department of Clinical Neuroscience,CNS
31830965,True,False,True,False,False,2019,Karolinska,BMC Med Educ,Department of Clinical Neuroscience,CNS
31831600,True,False,True,False,False,2020,Karolinska,Neurology,Department of Clinical Neuroscience,CNS
31833080,True,False,False,False,False,2020,Karolinska,Scand J Psychol,Department of Clinical Neuroscience,CNS
31834901,True,False,True,False,False,2019,Karolinska,PLoS One,Department of Clinical Neuroscience,CNS
31844881,True,False,True,False,False,2020,Karolinska,Eur Heart J,Department of Clinical Neuroscience,CNS
31844981,True,False,True,False,False,2020,Karolinska,J Neurol,Department of Clinical Neuroscience,CNS
31846461,True,False,True,False,False,2019,Karolinska,PLoS Med,Department of Clinical Neuroscience,CNS
31849046,True,False,True,False,False,2020,Karolinska,J Child Psychol Psychiatry,Department of Clinical Neuroscience,CNS
31852353,True,False,True,False,True,2020,Karolinska,Epigenetics,Department of Clinical Neuroscience,CNS
31852887,True,True,True,False,False,2019,Karolinska,Transl Psychiatry,Department of Clinical Neuroscience,CNS
31856796,True,False,True,False,False,2019,Karolinska,BMC Public Health,Department of Clinical Neuroscience,CNS
31857317,True,False,True,False,False,2019,Karolinska,BMJ Open,Department of Clinical Neuroscience,CNS
31858922,True,False,True,False,False,2021,Karolinska,Psychol Med,Department of Clinical Neuroscience,CNS
31859565,True,False,True,False,False,2020,Karolinska,Crisis,Department of Clinical Neuroscience,CNS
31874876,True,False,True,False,False,2019,Karolinska,BMJ Open,Department of Clinical Neuroscience,CNS
31878915,True,False,True,False,False,2019,Karolinska,BMC Musculoskelet Disord,Department of Clinical Neuroscience,CNS
31879863,True,False,True,False,False,2020,Karolinska,Drugs Aging,Department of Clinical Neuroscience,CNS
31887199,True,False,True,False,False,2019,Karolinska,PLoS One,Department of Clinical Neuroscience,CNS
31888707,True,True,True,False,False,2019,Karolinska,Trials,Department of Clinical Neuroscience,CNS
31893563,True,False,True,False,False,2020,Karolinska,Ann Clin Transl Neurol,Department of Clinical Neuroscience,CNS
31897579,True,False,True,False,False,2020,Karolinska,Soc Psychiatry Psychiatr Epidemiol,Department of Clinical Neuroscience,CNS
31898510,True,True,True,False,False,2020,Karolinska,Trials,Department of Clinical Neuroscience,CNS
31900468,True,False,True,False,True,2020,Karolinska,PLoS One,Department of Clinical Neuroscience,CNS
31907098,True,False,False,False,False,2021,Karolinska,Psychol Med,Department of Clinical Neuroscience,CNS
31909582,True,False,True,False,False,2020,Karolinska,FASEB J,Department of Clinical Neuroscience,CNS
31910911,True,False,True,False,False,2020,Karolinska,Br J Psychiatry,Department of Clinical Neuroscience,CNS
31911677,True,False,True,False,False,2020,Karolinska,Nat Genet,Department of Clinical Neuroscience,CNS
31912156,True,False,True,False,False,2020,Karolinska,Alcohol Alcohol,Department of Clinical Neuroscience,CNS
31916934,True,False,True,False,False,2020,Karolinska,Elife,Department of Clinical Neuroscience,CNS
31919522,True,False,True,False,False,2020,Karolinska,Biosci Rep,Department of Clinical Neuroscience,CNS
31927535,True,False,True,False,False,2020,Karolinska,Aging (Albany NY),Department of Clinical Neuroscience,CNS
31931790,True,False,True,False,False,2020,Karolinska,BMC Health Serv Res,Department of Clinical Neuroscience,CNS
31945082,True,False,True,False,False,2020,Karolinska,PLoS One,Department of Clinical Neuroscience,CNS
31947519,True,False,True,False,False,2020,Karolinska,Int J Environ Res Public Health,Department of Clinical Neuroscience,CNS
31953259,True,False,True,False,False,2020,Karolinska,Proc Natl Acad Sci U S A,Department of Clinical Neuroscience,CNS
31959757,True,False,True,False,False,2020,Karolinska,Nat Commun,Department of Clinical Neuroscience,CNS
31959813,True,False,True,False,False,2020,Karolinska,Sci Rep,Department of Clinical Neuroscience,CNS
31959895,True,False,False,False,False,2020,Karolinska,Sci Rep,Department of Clinical Neuroscience,CNS
31963740,True,False,True,False,False,2020,Karolinska,Int J Environ Res Public Health,Department of Clinical Neuroscience,CNS
31964405,True,False,True,False,False,2020,Karolinska,Scand J Trauma Resusc Emerg Med,Department of Clinical Neuroscience,CNS
31967699,True,False,True,False,False,2020,Karolinska,Health Expect,Department of Clinical Neuroscience,CNS
31972668,True,True,True,False,False,2020,Karolinska,J ECT,Department of Clinical Neuroscience,CNS
31974940,False,False,True,False,False,2020,Karolinska,Mol Neurobiol,Department of Clinical Neuroscience,CNS
31977936,True,False,True,False,False,2020,Karolinska,Pain,Department of Clinical Neuroscience,CNS
31980518,True,False,True,False,True,2020,Karolinska,Proc Natl Acad Sci U S A,Department of Clinical Neuroscience,CNS
31988392,True,False,True,False,False,2020,Karolinska,Sci Rep,Department of Clinical Neuroscience,CNS
32005822,True,False,True,False,True,2020,Karolinska,Nat Commun,Department of Clinical Neuroscience,CNS
32006302,True,False,True,False,False,2020,Karolinska,Child Psychiatry Hum Dev,Department of Clinical Neuroscience,CNS
32008169,True,False,True,False,False,2020,Karolinska,Eur Child Adolesc Psychiatry,Department of Clinical Neuroscience,CNS
32012342,False,False,True,False,False,2020,Karolinska,Suicide Life Threat Behav,Department of Clinical Neuroscience,CNS
32013731,True,False,True,False,False,2020,Karolinska,J Neurotrauma,Department of Clinical Neuroscience,CNS
32013900,True,False,True,False,False,2020,Karolinska,BMC Psychiatry,Department of Clinical Neuroscience,CNS
32020370,True,False,True,False,False,2020,Karolinska,Eur J Nucl Med Mol Imaging,Department of Clinical Neuroscience,CNS
32028595,True,False,True,False,False,2020,Karolinska,Int J Environ Res Public Health,Department of Clinical Neuroscience,CNS
32036438,True,False,True,False,False,2020,Karolinska,Eur Child Adolesc Psychiatry,Department of Clinical Neuroscience,CNS
32038605,True,False,True,False,False,2019,Karolinska,Front Immunol,Department of Clinical Neuroscience,CNS
32040484,True,False,True,False,True,2020,Karolinska,PLoS One,Department of Clinical Neuroscience,CNS
32040561,True,False,True,False,False,2020,Karolinska,Brain,Department of Clinical Neuroscience,CNS
32046750,True,True,True,False,False,2020,Karolinska,Trials,Department of Clinical Neuroscience,CNS
32047070,True,False,True,False,False,2020,Karolinska,Neurology,Department of Clinical Neuroscience,CNS
32055893,True,False,True,False,False,2020,Karolinska,Soc Psychiatry Psychiatr Epidemiol,Department of Clinical Neuroscience,CNS
32055981,True,False,True,False,False,2020,Karolinska,Brain Struct Funct,Department of Clinical Neuroscience,CNS
32056009,True,False,True,False,False,2020,Karolinska,Eur Child Adolesc Psychiatry,Department of Clinical Neuroscience,CNS
32058633,True,False,True,False,True,2020,Karolinska,Hum Brain Mapp,Department of Clinical Neuroscience,CNS
32065076,True,False,True,False,True,2020,Karolinska,J Cereb Blood Flow Metab,Department of Clinical Neuroscience,CNS
32066692,True,False,True,False,False,2020,Karolinska,Transl Psychiatry,Department of Clinical Neuroscience,CNS
32066700,True,False,True,False,False,2020,Karolinska,Transl Psychiatry,Department of Clinical Neuroscience,CNS
32070417,True,True,True,False,False,2020,Karolinska,Addict Sci Clin Pract,Department of Clinical Neuroscience,CNS
32075696,True,False,True,False,False,2020,Karolinska,Genome Med,Department of Clinical Neuroscience,CNS
32076730,True,False,True,False,False,2020,Karolinska,Scand J Work Environ Health,Department of Clinical Neuroscience,CNS
32077140,True,False,False,False,False,2020,Karolinska,Br J Clin Pharmacol,Department of Clinical Neuroscience,CNS
32089845,True,False,True,False,False,2019,Karolinska,Nurs Open,Department of Clinical Neuroscience,CNS
32100061,True,False,True,False,False,2020,Karolinska,Intensive Care Med,Department of Clinical Neuroscience,CNS
32100383,True,False,False,False,False,2020,Karolinska,Int J Methods Psychiatr Res,Department of Clinical Neuroscience,CNS
32102703,False,False,False,False,False,2021,Karolinska,Dev Psychopathol,Department of Clinical Neuroscience,CNS
32103735,True,False,True,False,False,2020,Karolinska,BMC Med Imaging,Department of Clinical Neuroscience,CNS
32108666,True,False,True,False,False,2020,Karolinska,J ECT,Department of Clinical Neuroscience,CNS
32111822,True,False,True,False,False,2020,Karolinska,Nat Commun,Department of Clinical Neuroscience,CNS
32115800,True,False,True,False,False,2020,Karolinska,Genet Epidemiol,Department of Clinical Neuroscience,CNS
32122218,True,False,False,False,False,2020,Karolinska,J Am Heart Assoc,Department of Clinical Neuroscience,CNS
32133531,False,True,True,False,True,2020,Karolinska,Sleep,Department of Clinical Neuroscience,CNS
32140803,True,True,True,False,False,2020,Karolinska,Eur J Nucl Med Mol Imaging,Department of Clinical Neuroscience,CNS
32152159,True,False,True,False,False,2020,Karolinska,BMJ Open,Department of Clinical Neuroscience,CNS
32157099,True,False,True,False,True,2020,Karolinska,Sci Rep,Department of Clinical Neuroscience,CNS
32162580,True,False,True,False,False,2021,Karolinska,Mult Scler,Department of Clinical Neuroscience,CNS
32164572,True,False,True,False,False,2020,Karolinska,BMC Pediatr,Department of Clinical Neuroscience,CNS
32167745,True,False,True,False,False,2020,Karolinska,ACS Chem Neurosci,Department of Clinical Neuroscience,CNS
32176657,True,True,True,False,False,2020,Karolinska,J Parkinsons Dis,Department of Clinical Neuroscience,CNS
32178641,True,False,True,False,False,2020,Karolinska,BMC Ophthalmol,Department of Clinical Neuroscience,CNS
32183769,True,True,True,False,False,2020,Karolinska,BMC Psychiatry,Department of Clinical Neuroscience,CNS
32192227,True,False,True,False,False,2020,Karolinska,Int J Mol Sci,Department of Clinical Neuroscience,CNS
32192445,True,False,True,False,False,2020,Karolinska,BMC Med Res Methodol,Department of Clinical Neuroscience,CNS
32195635,True,False,True,False,False,2020,Karolinska,Scand J Public Health,Department of Clinical Neuroscience,CNS
32196105,False,True,False,False,False,2020,Karolinska,JAMA Netw Open,Department of Clinical Neuroscience,CNS
32197113,True,False,True,False,False,2020,Karolinska,Stem Cell Reports,Department of Clinical Neuroscience,CNS
32207690,True,False,False,False,False,2020,Karolinska,J Med Internet Res,Department of Clinical Neuroscience,CNS
32218697,True,False,True,False,False,2020,Karolinska,Int J Med Sci,Department of Clinical Neuroscience,CNS
32221024,True,False,True,False,True,2020,Karolinska,Neurology,Department of Clinical Neuroscience,CNS
32224483,True,True,True,False,False,2020,Karolinska,J Med Internet Res,Department of Clinical Neuroscience,CNS
32224489,True,True,True,False,False,2020,Karolinska,J Med Internet Res,Department of Clinical Neuroscience,CNS
32231223,True,False,True,False,True,2020,Karolinska,Nat Commun,Department of Clinical Neuroscience,CNS
32236763,True,False,True,False,True,2020,Karolinska,Arch Sex Behav,Department of Clinical Neuroscience,CNS
32250383,False,False,False,False,False,2020,Karolinska,JAMA Intern Med,Department of Clinical Neuroscience,CNS
32252368,True,False,True,False,False,2020,Karolinska,Int J Environ Res Public Health,Department of Clinical Neuroscience,CNS
32252707,True,True,True,False,False,2020,Karolinska,BMC Musculoskelet Disord,Department of Clinical Neuroscience,CNS
32260520,True,False,True,False,False,2020,Karolinska,Int J Environ Res Public Health,Department of Clinical Neuroscience,CNS
32270204,False,False,True,False,False,2020,Karolinska,Scand J Work Environ Health,Department of Clinical Neuroscience,CNS
32276642,True,False,True,False,False,2020,Karolinska,J Neuroinflammation,Department of Clinical Neuroscience,CNS
32276731,True,False,True,False,True,2020,Karolinska,Environ Int,Department of Clinical Neuroscience,CNS
32277017,True,False,True,False,False,2020,Karolinska,Neurol Neuroimmunol Neuroinflamm,Department of Clinical Neuroscience,CNS
32277331,True,False,True,False,False,2020,Karolinska,Cult Med Psychiatry,Department of Clinical Neuroscience,CNS
32306089,True,False,True,False,False,2021,Karolinska,Eur Child Adolesc Psychiatry,Department of Clinical Neuroscience,CNS
32306935,True,True,True,False,False,2020,Karolinska,BMC Psychiatry,Department of Clinical Neuroscience,CNS
32306966,True,False,True,False,False,2020,Karolinska,BMC Med Ethics,Department of Clinical Neuroscience,CNS
32310219,True,False,True,False,False,2020,Karolinska,Work,Department of Clinical Neuroscience,CNS
32312382,True,False,True,False,False,2020,Karolinska,Elife,Department of Clinical Neuroscience,CNS
32312805,True,False,True,False,True,2020,Karolinska,Proc Natl Acad Sci U S A,Department of Clinical Neuroscience,CNS
32318076,True,False,True,False,False,2020,Karolinska,Front Immunol,Department of Clinical Neuroscience,CNS
32319201,True,False,True,False,False,2020,Karolinska,Stem Cells Transl Med,Department of Clinical Neuroscience,CNS
32326954,True,True,True,False,False,2020,Karolinska,Trials,Department of Clinical Neuroscience,CNS
32327491,True,False,True,False,True,2020,Karolinska,Neurology,Department of Clinical Neuroscience,CNS
32327688,True,False,True,False,False,2020,Karolinska,Sci Rep,Department of Clinical Neuroscience,CNS
32340785,True,False,True,False,False,2020,Karolinska,Schizophr Res,Department of Clinical Neuroscience,CNS
32341129,True,False,True,False,False,2021,Karolinska,Med Humanit,Department of Clinical Neuroscience,CNS
32342765,True,False,True,False,True,2020,Karolinska,J Am Heart Assoc,Department of Clinical Neuroscience,CNS
32345393,True,False,True,False,False,2020,Karolinska,Epidemiol Psychiatr Sci,Department of Clinical Neuroscience,CNS
32348331,True,False,True,False,False,2020,Karolinska,PLoS One,Department of Clinical Neuroscience,CNS
32349623,True,False,True,False,False,2021,Karolinska,Scand J Public Health,Department of Clinical Neuroscience,CNS
32358226,True,False,True,False,False,2020,Karolinska,Neurol Neuroimmunol Neuroinflamm,Department of Clinical Neuroscience,CNS
32370767,True,True,True,False,False,2020,Karolinska,Trials,Department of Clinical Neuroscience,CNS
32370787,True,False,True,False,False,2020,Karolinska,BMC Public Health,Department of Clinical Neuroscience,CNS
32370794,True,False,True,False,False,2020,Karolinska,BMC Psychiatry,Department of Clinical Neuroscience,CNS
32371880,True,False,False,False,False,2020,Karolinska,Sci Rep,Department of Clinical Neuroscience,CNS
32375872,True,True,True,False,False,2020,Karolinska,Alzheimers Res Ther,Department of Clinical Neuroscience,CNS
32379218,True,False,True,False,False,2020,Karolinska,Pain,Department of Clinical Neuroscience,CNS
32383013,True,False,True,False,False,2020,Karolinska,Acta Neurochir (Wien),Department of Clinical Neuroscience,CNS
32383201,False,False,True,True,True,2020,Karolinska,Cogn Sci,Department of Clinical Neuroscience,CNS
32388612,True,False,False,False,False,2020,Karolinska,Eur J Nucl Med Mol Imaging,Department of Clinical Neuroscience,CNS
32393245,True,False,True,True,True,2020,Karolinska,BMC Med Res Methodol,Department of Clinical Neuroscience,CNS
32394330,True,False,True,False,False,2020,Karolinska,Neurotherapeutics,Department of Clinical Neuroscience,CNS
32404073,True,False,True,False,False,2020,Karolinska,BMC Psychiatry,Department of Clinical Neuroscience,CNS
32404226,True,True,True,False,False,2021,Karolinska,Psychol Med,Department of Clinical Neuroscience,CNS
32404390,True,True,True,False,False,2020,Karolinska,BMJ Open,Department of Clinical Neuroscience,CNS
32405789,True,False,True,False,False,2020,Karolinska,Soc Psychiatry Psychiatr Epidemiol,Department of Clinical Neuroscience,CNS
32405790,True,False,True,False,False,2021,Karolinska,Soc Psychiatry Psychiatr Epidemiol,Department of Clinical Neuroscience,CNS
32409744,True,False,True,False,False,2020,Karolinska,Sci Rep,Department of Clinical Neuroscience,CNS
32410599,True,False,True,False,False,2020,Karolinska,BMC Public Health,Department of Clinical Neuroscience,CNS
32414335,True,False,True,False,False,2020,Karolinska,BMC Psychiatry,Department of Clinical Neuroscience,CNS
32415191,True,False,True,False,True,2020,Karolinska,Sci Rep,Department of Clinical Neuroscience,CNS
32424236,True,False,True,False,False,2021,Karolinska,Mol Psychiatry,Department of Clinical Neuroscience,CNS
32424353,True,False,True,True,True,2020,Karolinska,Nat Genet,Department of Clinical Neuroscience,CNS
32424571,True,False,True,True,False,2020,Karolinska,Eur J Epidemiol,Department of Clinical Neuroscience,CNS
32424575,True,False,True,False,False,2020,Karolinska,J Neurooncol,Department of Clinical Neuroscience,CNS
32425159,True,False,True,True,False,2020,Karolinska,Elife,Department of Clinical Neuroscience,CNS
32427108,True,False,True,False,False,2020,Karolinska,J Med Internet Res,Department of Clinical Neuroscience,CNS
32429217,True,False,True,False,False,2020,Karolinska,Int J Mol Sci,Department of Clinical Neuroscience,CNS
32429814,True,False,True,False,True,2020,Karolinska,Proc Biol Sci,Department of Clinical Neuroscience,CNS
32429939,True,True,True,False,True,2020,Karolinska,BMC Psychiatry,Department of Clinical Neuroscience,CNS
32434867,True,False,True,False,True,2020,Karolinska,Neurology,Department of Clinical Neuroscience,CNS
32434935,True,True,True,False,True,2020,Karolinska,BMJ Open,Department of Clinical Neuroscience,CNS
32441836,True,False,True,False,False,2020,Karolinska,Clin Transl Sci,Department of Clinical Neuroscience,CNS
32447976,True,False,True,False,False,2020,Karolinska,Cephalalgia,Department of Clinical Neuroscience,CNS
32450896,True,False,True,False,True,2020,Karolinska,Mol Brain,Department of Clinical Neuroscience,CNS
32452335,True,False,True,False,False,2020,Karolinska,Epidemiol Psychiatr Sci,Department of Clinical Neuroscience,CNS
32453190,True,True,True,False,False,2020,Karolinska,J ECT,Department of Clinical Neuroscience,CNS
32454268,True,False,False,False,False,2020,Karolinska,Respir Med,Department of Clinical Neuroscience,CNS
32457139,True,False,True,False,True,2020,Karolinska,Proc Natl Acad Sci U S A,Department of Clinical Neuroscience,CNS
32470000,True,False,True,False,False,2020,Karolinska,PLoS One,Department of Clinical Neuroscience,CNS
32470572,True,True,True,False,False,2020,Karolinska,Neuroimage,Department of Clinical Neuroscience,CNS
32475742,True,False,True,False,True,2020,Karolinska,Eur Neuropsychopharmacol,Department of Clinical Neuroscience,CNS
32475989,True,False,True,False,False,2020,Karolinska,Transl Psychiatry,Department of Clinical Neuroscience,CNS
