"","pmid","pmcid_pmc","pmcid_uid","doi","filename","journal","publisher","affiliation_institution","affiliation_country","year_epub","year_ppub","is_coi_pred","coi_text","is_coi_pmc_fn","is_coi_pmc_title","is_explicit_coi","coi_1","coi_2","coi_disclosure_1","commercial_1","benefit_1","consultant_1","grants_1","brief_1","fees_1","consults_1","connect_1","connect_2","commercial_ack_1","rights_1","founder_1","advisor_1","paid_1","board_1","no_coi_1","no_funder_role_1","is_fund_pred","fund_text","fund_pmc_institute","fund_pmc_source","fund_pmc_anysource","is_fund_pmc_group","is_fund_pmc_title","is_fund_pmc_anysource","is_relevant_fund","is_explicit_fund","support_1","support_3","support_4","support_5","support_6","support_7","support_8","support_9","support_10","developed_1","received_1","received_2","recipient_1","authors_1","authors_2","thank_1","thank_2","fund_1","fund_2","fund_3","supported_1","financial_1","financial_2","financial_3","grant_1","french_1","common_1","common_2","common_3","common_4","common_5","acknow_1","disclosure_1","disclosure_2","fund_ack","project_ack","is_register_pred","register_text","type","is_research","is_review","is_reg_pmc_title","is_relevant_reg","is_method","is_NCT","is_explicit_reg","prospero_1","registered_1","registered_2","registered_3","registered_4","registered_5","not_registered_1","registration_1","registration_2","registration_3","registration_4","registry_1","reg_title_1","reg_title_2","reg_title_3","reg_title_4","funded_ct_1","ct_2","ct_3","protocol_1","is_success","is_relevant_coi","is_relevant_coi_hi","is_relevant_coi_lo"
"356","34311711","","8311924","10.1186/s12888-021-03375-z","./publications/PMC8311924.xml","BMC Psychiatry","BioMed Central; London","Department of Clinical Neuroscience, ; Karolinska Institutet, ; Department of Public Health and Caring Science, ; Uppsala University, ; Department of Epidemiology and Global Health, ; Umeå University, ; Department of Medical Sciences, Respiratory, ; Allergy- and Sleep Medicine Research Unit, Uppsala University, ","","2021","",TRUE,"Declarations Ethics approval and consent to participateAll participants and their respective guardians gave written consent to participate in the study. This study has been approved by the regional review board in Stockholm (Dnr: 2018/1902–32). The study was conducted in line with research ethics based on Declaration of Helsinki. Consent for publicationNot applicable. Competing interestsThe authors declare that they have no competing interests. Competing interests The authors declare that they have no competing interests.",FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Funding The first author was financially supported by The Sven Jerring Foundation. Open Access funding provided by Karolinska Institute.","Karolinska Institute","Karolinska Institute","",TRUE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Trial registration This study has been registered with the ISRCTN: 15885573.","research-article",TRUE,FALSE,TRUE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA
"357","34328501","","8325072","10.1001/jamanetworkopen.2021.18516","./publications/PMC8325072.xml","JAMA Network Open","American Medical Association","","","2021","",FALSE,"",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,"This study is a randomized clinical noninferiority trial with an embedded health economic evaluation for children and adolescents with OCD (N = 152) comparing stepped-care CBT (n = 74) with in-person CBT alone (n = 78). Recruitment began October 6, 2017, and ended May 24, 2019. Follow-up ended April 14, 2020. Blinded clinician assessments were conducted before treatment, after treatment, at 3-month follow-up, and at 6-month follow-up (primary end point). The study protocol and primary efficacy results have been published elsewhere. The study participant flow is presented in eFigure 1 in the . The study was approved by the Regional Ethical Review Board in Stockholm, Sweden, and all participants and their parents or legal guardians provided verbal and written informed consent prior to inclusion (ClinicalTrials.gov Identifier: NCT03263546). This study followed the Consolidated Health Economic Evaluation Reporting Standards (CHEERS) reporting guideline.","research-article",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"358","34301895","","8325359","10.1073/pnas.2101290118","./publications/PMC8325359.xml","Proceedings of the National Academy of Sciences of the United States of America","National Academy of Sciences","University Medical Center Hamburg-Eppendorf; Karolinska Institutet; New York University; New York University; Universitat Autònoma de Barcelona; New York University","Germany; Sweden; Spain","2021","2021",TRUE,"The authors declare no competing interest.",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"This project was supported by German Research Foundation Research Grant HA 7470/1-1 (to J.H.) and German–Israeli Foundation for Scientific Research and Development Young Investigator Grant 2528 (to J.H.). G.G.-B. was supported by Ministry of Education of Spain Grant PRX17/00284 and Ministry of Economy, Industry and Competitiveness of Spain Grant PSI2017-84290-R. A.O. was supported by Knut and Alice Wallenberg Foundation Grant KAW 2014.0237, European Research Council Starting Grant 284366 (Emotional Learning in Social Interaction Project), and Swedish Research Foundation Consolidator Grant 2018-00877 (Vetenskapsrådet).","","German-Israeli Foundation for Scientific Research and Development (GIF)501100001736; Deutsche Forschungsgemeinschaft (DFG)501100001659; Knut och Alice Wallenbergs Stiftelse (Knut and Alice Wallenberg Foundation)501100004063; EC | FP7 | FP7 Ideas: European Research Council (FP7 Ideas)100011199; Vetenskapsrådet (VR)501100004359; Ministry of education of Spain; Ministry of Economy, Industry and Competitiveness of Spain","",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,NA
"359","34377358","","8344241","10.1080/20008198.2021.1947003","./publications/PMC8344241.xml","European Journal of Psychotraumatology","Taylor & Francis","Vrije Universiteit Amsterdam; Amsterdam Public Health Research Institute; Karolinska Institutet; University of New South Wales; Uppsala University; Utrecht University; University of Copenhagen","The Netherlands; The Netherlands; Sweden; Australia; Sweden; The Netherlands; Denmark","","",TRUE,"Disclosure statement No potential conflict of interest was reported by the author(s).",FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,"Trial Registration Registered to Dutch Trial Registry, NL8750, on 3 July 2020. Medical Ethical Committee of the Amsterdam University Medical Centre, location Vrije Universiteit Medical Centre, Protocol ID: 2020.224, 1 July 2020.","research-article",TRUE,FALSE,TRUE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA
"360","34385571","","8361122","10.1038/s41598-021-95968-7","./publications/PMC8361122.xml","Scientific Reports","Nature Publishing Group UK; London","Division of Psychology, Department of Clinical Neuroscience, ; Karolinska Institutet, ; Department of Otorhinolaryngology, Smell and Taste Clinic, ; TU Dresden, ; Institute of Diagnostic and Interventional Neuroradiology, ; TU Dresden, ; Monell Chemical Senses Center, ; Department of Psychology, ; University of Pennsylvania, ; Stockholm University Brain Imaging Centre, ; Stockholm University, ","","2021","",TRUE,"Competing interests The authors declare no competing interests.",FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Funding Open access funding provided by Karolinska Institute.","Vetenskapsrådet; Knut och Alice Wallenbergs Stiftelse; Karolinska Institute","http://dx.doi.org/10.13039/501100004359Vetenskapsrådet; http://dx.doi.org/10.13039/501100004063Knut och Alice Wallenbergs Stiftelse; Karolinska Institute","",TRUE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,NA
"361","34391388","","8364006","10.1186/s12889-021-11537-7","./publications/PMC8364006.xml","BMC Public Health","BioMed Central; London","Department of Global Public Health, ; Karolinska Institutet, ; Department of Neurobiology, Care Sciences and Society, ; Karolinska Institutet, ; Department of Clinical Neuroscience, ; Karolinska Institutet, ","","2021","",TRUE,"Declarations Ethics approval and consent to participateThe study was approved by the Regional Ethical Review Board in Stockholm, Sweden (2012/877–31/5) on the 14th of June, 2012. Informed consent was collected from all parents in writing. Consent for publicationThe written informed consents that were obtained from parents include consent for publication. Competing interestsThe authors declare no competing interests. Competing interests The authors declare no competing interests.",FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Funding This study was funded by Stockholm County Council Public Health Fund, the Martin Rind Foundation and the Sven Jerring Foundation. The funding bodies played no role in the design of the study and collection, analysis, and interpretation of data and in writing the manuscript. Open Access funding provided by Karolinska Institute.","Stockholm County Council Public Health Fund; Martin Rind Foundation ; Sven Jerring Foundation; Karolinska Institute","Stockholm County Council Public Health Fund; Martin Rind Foundation ; Sven Jerring Foundation; Karolinska Institute","",TRUE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,NA
"362","33219629","","8365707","10.1111/jsr.13236","./publications/PMC8365707.xml","Journal of Sleep Research","John Wiley and Sons Inc.; Hoboken","Stockholm University; Stockholm University; Karolinska Institute; Monell Chemical Senses Center; University of Pennsylvania; Stockholm University","Sweden; Sweden; Sweden; USA; USA; Sweden","2020","2021",TRUE,"CONFLICT OF INTEREST The authors declare no competing interests.",FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,NA
"363","34408817","","8366629","10.1080/20008198.2021.1953788","./publications/PMC8366629.xml","European Journal of Psychotraumatology","Taylor & Francis","University of Oslo; Norwegian Centre for Violence and Traumatic Stress Studies; Uppsala University; Karolinska Institutet","Norway; Norway; Sweden; Sweden","","",TRUE,"Disclosure statement No potential conflict of interest was reported by the author(s).",FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","","","",FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA
"364","34488691","","8419825","10.1186/s12889-021-11663-2","./publications/PMC8419825.xml","BMC Public Health","BioMed Central; London","Department of Global Public Health, ; Karolinska Institutet, ; Department of Clinical Neurosciences, ; Karolinska Institutet, ; Department of Neurobiology, ; Care Sciences and Society, Karolinska Institutet, ; Department of Physical Activity and Health, ; Swedish School of Sport and Health Sciences, ; Department of Organizational Leadership and Policy Development, ; University of Minnesota, ; Institute for Environmental Medicine, ; Karolinska Institutet, ","","2021","",TRUE,"Declarations Ethics approval and consent to participateEthical approval for this study was obtained from the Swedish Ethical Review Authority on July 7, 2021, ID 2021–02267. Written informed consent will be obtained from all participants in the study such as school and primary care staff and parents of the children. Consent for publicationNot applicable. Competing interestsThe authors declare that they have no competing interests. Competing interests The authors declare that they have no competing interests.",FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Funding Funding for this study has been received from the Swedish Research Council for Health, Working Life and Welfare (FORTE) grant number 2020–01198. Swedish Research Council FORTE, Box 38084, SE-100 64 Stockholm, Sweden. The funder will have no role in the study. Open Access funding provided by Karolinska Institute.","Forskningsrådet om Hälsa, Arbetsliv och Välfärd; Karolinska Institute","http://dx.doi.org/10.13039/501100006636Forskningsrådet om Hälsa, Arbetsliv och Välfärd; Karolinska Institute","",TRUE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Trial registration Registered prospectively at ClinicalTrials.gov ID: NCT04984421, registered July 30, 2021","research-article",TRUE,FALSE,TRUE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA
"365","34493259","","8422655","10.1186/s12887-021-02862-2","./publications/PMC8422655.xml","BMC Pediatrics","BioMed Central; London","Department of Global Public Health, ; Karolinska Institutet, ; Department of Clinical Neuroscience, Division of Psychology, ; Karolinska Institutet, ; Department of Clinical Neuroscience, Centre for Psychiatry Research, ; Karolinska Institutet, ; Stockholm Health Care Services, Region Stockholm, ","","2021","",TRUE,"Declarations Ethics approval and consent to participateThe Regional Ethical Review Board in Stockholm, Sweden approved of the PRIMROSE trial (no. 2006/525–31/2). The research was conducted in accordance with the World Medical Association Declaration of Helsinki. Written informed consent was obtained from all participating parents, who also provided written informed consent for their children. Consent for publicationNot applicable. Competing interestsThe authors declare that they have no competing interests. Competing interests The authors declare that they have no competing interests.",FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Funding None for the present study. The PRIMROSE trial was supported by grants from the following agencies: the Swedish Research Council for Health, Working Life and Welfare (2006–0226 and 2011–0413), the Swedish Research Council (K2006-27X-20069-01-3 and K2012-69X-22058-01-3), the Research and Development Committee, Stockholm County Council (2006–0324), the Regional Research Council of the Uppsala and Örebro Health Care Region (RFR-12404), Uppsala County Council, Sörmland County Council, the Public Health Committee of Stockholm County Council (0803–377), the Vårdal Foundation (B2007–006), AFA Insurance (H-06:05/070001), the Foundation of the Swedish Diabetes Society (TMA2006–004), and the Karolinska Health Care Sciences Postgraduate School (2008). The funding bodies had no role in the design of the study, data collection, data analysis, interpretation of data, or in writing the manuscript. Open access funding provided by Karolinska Institute.","Karolinska Institute","Karolinska Institute","",TRUE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Trial registration Retrospectively registered 9 October 2013 at ISRCTN (ISRCTN16991919).","research-article",TRUE,FALSE,TRUE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA
"366","32340638","","8426147","10.1017/S0033291720000781","./publications/PMC8426147.xml","Psychological Medicine","Cambridge University Press; Cambridge, UK","Karolinska Institutet; Centre for Psychiatry Research, Karolinska Institutet, & Stockholm Health Care Services, Stockholm County Council","Sweden; Sweden","","",TRUE,"Conflict of interest Drs Brjánn Ljótsson and Erik Hedman-Lagerlöf are shareholders of DahliaQomit Inc, a company specializing in online psychiatric symptom assessment. All remaining authors report that they have no competing interests.",FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Financial support The funding organization (Fredrik and Ingrid Thuring foundation) had no role in the conception of the study design, nor in the collection, analysis or interpretation of the data, in the writing of the report or in the decision to submit the paper.","","","",FALSE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"This study was a superiority trial conducted at the Karolinska Institutet, Sweden, between December 2015 and May 2017. Ninety percent of the participants were randomly assigned to 10 weeks of IbET (n = 140) or to an active control comparator (CTRL, n = 140) which consisted of an internet-based stress-management program. Ten percent of the participants (n = 31) were randomised to a waiting-list condition in order to replicate previous findings (Andersson et al., ) and to control for spontaneous improvements. The primary endpoint was set to 10 weeks (i.e. directly post-treatment). Long-term follow-ups were also conducted at 4- and 12-months post-treatment. Participants randomised to the waiting-list were offered active treatment after the initial 10 weeks (IbET or CTRL; data is not reported here). The regional ethical review board in Stockholm approved the protocol (registration ID: 2015/1698-31/1) and the trial was registered at ClinicalTrials.gov registration ID: NCT02638792. The study is reported in accordance with the CONSORT statement for nonpharmacological treatments. Further details about the study methods below are shown in the online supplement.","research-article",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,TRUE,TRUE,TRUE,NA
"367","33582826","","8429389","10.1007/s00127-021-02036-6","./publications/PMC8429389.xml","Social Psychiatry and Psychiatric Epidemiology","Springer Berlin Heidelberg; Berlin/Heidelberg","Division of Psychology, Department of Clinical Neuroscience, ; Karolinska Institutet, ; Department of Social and Behavioral Sciences, ; Yale School of Public Health, ","","2021","2021",TRUE,"Conflict of interest The authors have no conflict of interest to disclose.",FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Funding Open Access funding provided by Karolinska Institute. This work was supported by the Swedish Research Council [2016-01707; 2018-01876] and the Swedish Research Council for Health, Working Life, and Welfare (Nr: 2014-0173; 2018-01628). The funding sources had no involvement in the study design, data collection, analyses, interpretation of data, or the reporting of findings.","Vetenskapsrådet; Forskningsrådet om Hälsa, Arbetsliv och Välfärd; Karolinska Institute","http://dx.doi.org/10.13039/501100004359Vetenskapsrådet; http://dx.doi.org/10.13039/501100006636Forskningsrådet om Hälsa, Arbetsliv och Välfärd; Karolinska Institute","",TRUE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA
"368","34537086","","8449433","10.1186/s40359-021-00653-z","./publications/PMC8449433.xml","BMC Psychology","BioMed Central; London","Division of Psychology, Department of Clinical Neuroscience, ; Karolinska Institutet, ; Institute of Environmental Medicine, ; Karolinska Institutet, ; Department of Global Public Health, ; Karolinska Institutet, ; Department of Psychology, ; Stockholm University, ","","2021","",TRUE,"Declarations Ethical approval and consent to participateIn the present study, we have used the openly accessible 1997 National Longitudinal Survey of Youth (NLSY97) dataset. According to the homepage of the National Longitudinal Surveys (NLS, see link below), “The NLS program has established set procedures for ensuring respondent confidentiality and obtaining informed consent. These procedures comply with Federal law and the policies and guidelines of the U.S. Office of Management and Budget (OMB) and the U.S. Bureau of Labor Statistics … The U.S. Office of Management and Budget (OMB) reviews the procedures and questionnaires for each NLSY round”. https://www.nlsinfo.org/content/cohorts/nlsy97/intro-to-the-sample/confidentiality-informed-consent. Consent for publicationNot applicable. Competing interestsThe authors declare that they have no competing interests. Competing interests The authors declare that they have no competing interests.",FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Funding Open access funding provided by Karolinska Institute.","Karolinska Institute","Karolinska Institute","",TRUE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA
"369","34537040","","8449908","10.1186/s12888-021-03454-1","./publications/PMC8449908.xml","BMC Psychiatry","BioMed Central; London","Department of Clinical Sciences, Karolinska Institutet, ; Danderyd University Hospital, ; Department of Clinical Neuroscience, Division of Psychology, ; Karolinska Institutet, ; Department of Psychology, Faculty of Health and Life Sciences, ; Linnaeus University, ","","2021","",TRUE,"Declarations Ethics approval and consent to participateThe present study does not involve the use of human tissue samples. All methods, i.e., psychological testing and interview, were carried out in accordance with relevant guidelines and regulations.Patients were informed of the study by a written letter. Potential participants were provided with detailed information by the research psychologist before they signed informed consent. All participants could withdraw their consent to participate at any time. The regional ethical board in Stockholm, Sweden approved the study (Dnr: 2017/2298–31/2) Consent for publicationAvailability of data and materials: The results/data/figures in this manuscript have not been published elsewhere. All material is owned by the authors and/or no permissions are required. The datasets generated and/or analysed during the current study are not publicly available in accordance with the ethics approval, but anonymous data are available from the corresponding author on reasonable request. Competing interestsWarkentin is author of the MapCog Spectra. The copyright of the test is held by MapCog Science Ltd., Sweden, where he serves as CEO. The company provided the test free of charge and without any financial interest vested in this study.The other authors have no competing interests. Competing interests Warkentin is author of the MapCog Spectra. The copyright of the test is held by MapCog Science Ltd., Sweden, where he serves as CEO. The company provided the test free of charge and without any financial interest vested in this study. The other authors have no competing interests.",FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Funding Swedish Research Council (A Bartfai), Skandia Insurance Company (M Åsberg). Open Access funding provided by Karolinska Institute.","Karolinska Institute","Karolinska Institute","",TRUE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"","research-article",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,NA
