"","pmid","pmcid_pmc","pmcid_uid","doi","filename","is_research","is_review","is_relevant_data","is_relevant_code","article","is_open_data","open_data_category","is_open_code","open_data_statements","open_code_statements","is_success"
"253","28229806","","6600797","10.1017/S135246581600062X","./publications/PMC6600797.xml",TRUE,FALSE,TRUE,FALSE,"10.1017/S135246581600062X",FALSE,"",FALSE,"","",TRUE
"254","31300656","","6625985","10.1038/s41598-019-46099-7","./publications/PMC6625985.xml",TRUE,FALSE,TRUE,TRUE,"10.1038/s41598-019-46099-7",FALSE,"",FALSE,"","",TRUE
"255","31340804","","6657040","10.1186/s12888-019-2216-2","./publications/PMC6657040.xml",TRUE,FALSE,TRUE,FALSE,"10.1186/s12888-019-2216-2",FALSE,"",FALSE,"","",TRUE
"256","31462697","","6713713","10.1038/s41598-019-48903-w","./publications/PMC6713713.xml",TRUE,FALSE,TRUE,FALSE,"10.1038/s41598-019-48903-w",FALSE,"",FALSE,"","",TRUE
"257","31363804","","6717599","10.1007/s00259-019-04403-7","./publications/PMC6717599.xml",TRUE,FALSE,TRUE,TRUE,"10.1007/s00259-019-04403-7",FALSE,"",FALSE,"","",TRUE
"258","31530613","","6756455","10.1136/bmjopen-2019-030918","./publications/PMC6756455.xml",TRUE,FALSE,TRUE,FALSE,"10.1136/bmjopen-2019-030918",FALSE,"",FALSE,"","",TRUE
"259","30321038","","6764502","10.1037/emo0000481","./publications/PMC6764502.xml",TRUE,FALSE,TRUE,TRUE,"10.1037/emo0000481",TRUE,"general-purpose repository",FALSE,"the code to run the experiment (matlab psychtoolbox) data-analysis code (matlab r) and the behavioral data are available online (see https://osf io/a47xe/ ).","",TRUE
"260","31573901","","6774571","10.2196/13602","./publications/PMC6774571.xml",TRUE,FALSE,TRUE,TRUE,"10.2196/13602",FALSE,"",FALSE,"","",TRUE
"261","31129983","","6783669","10.1177/0706743719847422","./publications/PMC6783669.xml",TRUE,FALSE,TRUE,FALSE,"10.1177/0706743719847422",FALSE,"",FALSE,"","",TRUE
"262","31586370","","6788336","10.2196/14675","./publications/PMC6788336.xml",TRUE,FALSE,TRUE,FALSE,"10.2196/14675",FALSE,"",FALSE,"","",TRUE
"263","31642928","","6820063","10.1001/jamanetworkopen.2019.13810","./publications/PMC6820063.xml",TRUE,FALSE,TRUE,FALSE,"10.1001/jamanetworkopen.2019.13810",FALSE,"",FALSE,"","",TRUE
"264","31689329","","6830752","10.1371/journal.pone.0224512","./publications/PMC6830752.xml",TRUE,FALSE,TRUE,TRUE,"10.1371/journal.pone.0224512",FALSE,"",FALSE,"","",TRUE
"265","30609172","","6849745","10.1111/jsr.12812","./publications/PMC6849745.xml",TRUE,FALSE,TRUE,FALSE,"10.1111/jsr.12812",FALSE,"",FALSE,"","",TRUE
"266","30676039","","6886481","10.1037/emo0000506","./publications/PMC6886481.xml",TRUE,FALSE,TRUE,FALSE,"10.1037/emo0000506",TRUE,"general-purpose repository",FALSE,"all data and materials have been made publicly available via the open science framework and can be accessed at https://osf io/gz3vb/ .;     all data and materials have been made publicly available via the open science framework and can be accessed at https://osf io/gz3vb/ .","",TRUE
"267","31790442","","6886776","10.1371/journal.pone.0225503","./publications/PMC6886776.xml",TRUE,FALSE,TRUE,FALSE,"10.1371/journal.pone.0225503",FALSE,"",FALSE,"","",TRUE
"268","31830099","","6907820","10.1371/journal.pone.0226409","./publications/PMC6907820.xml",TRUE,FALSE,TRUE,TRUE,"10.1371/journal.pone.0226409",TRUE,"supplement",FALSE,"by providing patients and clinicians with feedback on this data cognitive rehabilitation and self-management can be improved s1 appendix (docx) click here for additional data file s1 table (docx) click here for additional data file s2 table (docx) click here for additional data file s3 table (docx) click here for additional data file s1 dataset (xls) click here for additional data file.  file s3 table (docx) click here for additional data file s1 dataset (xls","",TRUE
"269","31747124","","6908894","10.1002/brb3.1468","./publications/PMC6908894.xml",TRUE,FALSE,TRUE,TRUE,"10.1002/brb3.1468",FALSE,"",FALSE,"","",TRUE
"270","31852887","","6920472","10.1038/s41398-019-0668-2","./publications/PMC6920472.xml",TRUE,FALSE,TRUE,TRUE,"10.1038/s41398-019-0668-2",FALSE,"",FALSE,"","",TRUE
"271","31856796","","6921492","10.1186/s12889-019-8025-1","./publications/PMC6921492.xml",TRUE,FALSE,TRUE,TRUE,"10.1186/s12889-019-8025-1",FALSE,"",FALSE,"","",TRUE
"272","31888707","","6938008","10.1186/s13063-019-3902-6","./publications/PMC6938008.xml",TRUE,FALSE,TRUE,TRUE,"10.1186/s13063-019-3902-6",FALSE,"",FALSE,"","",TRUE
"273","31892657","","6955544","10.1136/bmjopen-2019-032469","./publications/PMC6955544.xml",TRUE,FALSE,TRUE,TRUE,"10.1136/bmjopen-2019-032469",FALSE,"",FALSE,"","",TRUE
"274","32005822","","6994520","10.1038/s41467-020-14520-9","./publications/PMC6994520.xml",TRUE,FALSE,TRUE,TRUE,"10.1038/s41467-020-14520-9",TRUE,"general-purpose repository, data availability statement",FALSE,"author contributions conceptualization j n l; investigation b i k o; methodology j n l b i a a k o d w; analyses b i; visualization b i a a; writing-original draft j n l b i a a; writing-review and editing all authors; funding acquisition j n l data availability data is freely and publicly available at: [ https://osf io/64tdk/?     data availability data is freely and publicly available at: [ https://osf","",TRUE
"275","32013900","","6998300","10.1186/s12888-020-2450-7","./publications/PMC6998300.xml",TRUE,FALSE,TRUE,TRUE,"10.1186/s12888-020-2450-7",FALSE,"",FALSE,"","",TRUE
"276","29790200","","7003477","10.1111/jsr.12712","./publications/PMC7003477.xml",TRUE,FALSE,TRUE,FALSE,"10.1111/jsr.12712",FALSE,"",FALSE,"","",TRUE
"277","31874876","","7008445","10.1136/bmjopen-2019-031964","./publications/PMC7008445.xml",TRUE,FALSE,TRUE,FALSE,"10.1136/bmjopen-2019-031964",FALSE,"",FALSE,"","",TRUE
"278","31724031","","7021638","10.1093/gerona/glz265","./publications/PMC7021638.xml",TRUE,FALSE,TRUE,FALSE,"10.1093/gerona/glz265",FALSE,"",FALSE,"","",TRUE
"279","32111822","","7048726","10.1038/s41467-020-14801-3","./publications/PMC7048726.xml",TRUE,FALSE,TRUE,TRUE,"10.1038/s41467-020-14801-3",FALSE,"",FALSE,"","",TRUE
"280","31833080","","7079007","10.1111/sjop.12606","./publications/PMC7079007.xml",TRUE,FALSE,TRUE,TRUE,"10.1111/sjop.12606",FALSE,"",FALSE,"","",TRUE
"281","31021150","","7116494","10.1037/xge0000598","./publications/PMC7116494.xml",TRUE,FALSE,TRUE,TRUE,"10.1037/xge0000598",FALSE,"",FALSE,"","",TRUE
"282","30742884","","7127143","10.1016/j.bbi.2019.02.006","./publications/PMC7127143.xml",TRUE,FALSE,TRUE,TRUE,"10.1016/j.bbi.2019.02.006",TRUE,"general-purpose repository, supplement",FALSE,"data and code are available at: https://osf io/wbdmj/ .  appendix a supplementary data the following are the supplementary data to this article: supplementary fig 1 supplementary fig 2 supplementary data 1 appendix a supplementary data to this article can be found online at https://doi org/10 1016/j bbi 2019 02 006 .","",TRUE
"283","31741214","","7142056","10.1007/s11136-019-02364-w","./publications/PMC7142056.xml",TRUE,FALSE,TRUE,FALSE,"10.1007/s11136-019-02364-w",FALSE,"",FALSE,"","",TRUE
"284","31793085","","7154699","10.1111/jsr.12949","./publications/PMC7154699.xml",TRUE,FALSE,TRUE,FALSE,"10.1111/jsr.12949",FALSE,"",FALSE,"","",TRUE
"285","32304649","","7159850","10.1016/S2215-0366(20)30168-1","./publications/PMC7159850.xml",FALSE,TRUE,TRUE,TRUE,"10.1016/S2215-0366(20)30168-1",FALSE,"",FALSE,"","",TRUE
"286","32157622","","7230040","10.1007/s10935-020-00584-2","./publications/PMC7230040.xml",TRUE,FALSE,TRUE,TRUE,"10.1007/s10935-020-00584-2",FALSE,"",FALSE,"","",TRUE
"287","32006302","","7235060","10.1007/s10578-020-00956-z","./publications/PMC7235060.xml",TRUE,FALSE,TRUE,TRUE,"10.1007/s10578-020-00956-z",FALSE,"",FALSE,"","",TRUE
"288","32429939","","7238519","10.1186/s12888-020-02655-4","./publications/PMC7238519.xml",TRUE,FALSE,TRUE,TRUE,"10.1186/s12888-020-02655-4",TRUE,"general-purpose repository",FALSE,"scripts for data preparation and statistical analyses as well as detailed results from the random forest and regression analyses are available on the open science framework ( https://osf io/fu5sj/ ).;     the scripts used for statistical analyses and additional materials are publicly available at ( https://osf io/fu5sj/ ).","",TRUE
"289","31280385","","7244466","10.1007/s00737-019-00973-5","./publications/PMC7244466.xml",TRUE,FALSE,TRUE,TRUE,"10.1007/s00737-019-00973-5",FALSE,"",FALSE,"","",TRUE
"290","32460760","","7254738","10.1186/s12937-020-00558-4","./publications/PMC7254738.xml",TRUE,FALSE,TRUE,TRUE,"10.1186/s12937-020-00558-4",FALSE,"",FALSE,"","",TRUE
"291","32276731","","7272128","10.1016/j.envint.2020.105687","./publications/PMC7272128.xml",TRUE,FALSE,TRUE,FALSE,"10.1016/j.envint.2020.105687",TRUE,"supplement",FALSE,"appendix a supplementary material the following are the supplementary data to this article: supplementary data 1 supplementary data 2 acknowledgements we thank all participants who joined the cosmos cohort study.","",TRUE
"292","32499260","","7282292","10.1136/bmjopen-2019-033946","./publications/PMC7282292.xml",TRUE,FALSE,TRUE,FALSE,"10.1136/bmjopen-2019-033946",FALSE,"",FALSE,"","",TRUE
"293","32513881","","7282319","10.1136/bmjopen-2019-034834","./publications/PMC7282319.xml",TRUE,FALSE,TRUE,TRUE,"10.1136/bmjopen-2019-034834",TRUE,"supplement",FALSE,"prison staff were in close contact with the researchers throughout the recruitment phase 10 1136/bmjopen-2019-034834 supp1 supplementary data 10 1136/bmjopen-2019-034834 supp2 supplementary data the focs programme aims to support positive parenting for a child's healthy development.","",TRUE
"294","32429814","","7287361","10.1098/rspb.2019.2779","./publications/PMC7287361.xml",TRUE,FALSE,TRUE,TRUE,"10.1098/rspb.2019.2779",TRUE,"general-purpose repository, data availability statement",FALSE,"pmc7287361 pmc7287361 7287361 32429814 32429814 10 1098/rspb 2019 2779 rspb20192779 1001 14 42 133 neuroscience and cognition research article physiological synchrony predicts observational threat learning in humans synchrony observational threat learning e-mail: philip parnamets@ki se electronic supplementary material is available online at https://doi org/10 6084/m9 figshare c 4971161 27 5 2020 20 5 2020 20 5 2020 [ comment ] 287 1927 20192779 15 12 2019 24 4 2020 (c) 2020 the authors2020 http://creativecommons org/licenses/by/4 0/ http://creativecommons org/licenses/by/4 0/ published by the royal society under the terms of the creative commons attribution license http://creativecommons org/licenses/by/4 0/ which permits unrestricted use provided the original author and source are credited [ pi ] understanding how information about threats in the environment is shared and transmitted between individuals is crucial for explaining adaptive survival-related behaviour in humans and other animals and for developing treatments for phobias and other anxiety disorders.;     data accessibility data code and materials are available on the open science framework ( https://osf io/mkv8c ).     data accessibility data code and materials are available on the open science framework","",TRUE
"295","32457153","","7293620","10.1073/pnas.2003110117","./publications/PMC7293620.xml",TRUE,FALSE,TRUE,TRUE,"10.1073/pnas.2003110117",TRUE,"general-purpose repository, data availability statement",FALSE,"the data that support the findings of this study are available at https://figshare com/articles/other_people_s_gaze_encoded_as_implied_motion_in_the_human_brain/12184848/1 ( ).;     data deposition: the data that support the findings of this study are available at https://figshare com/articles/other_people_s_gaze_encoded_as_implied_motion_in_the_human_brain/12184848/1 .     data deposition: the data that support the findings of this study are available at https://figshare","",TRUE
"296","31782961","","7294403","10.1093/sleep/zsz291","./publications/PMC7294403.xml",TRUE,FALSE,TRUE,TRUE,"10.1093/sleep/zsz291",TRUE,"general-purpose repository",FALSE,"moss statistics data and code are available at https://osf io/pa2ng/?","",TRUE
"297","32100383","","7301281","10.1002/mpr.1822","./publications/PMC7301281.xml",TRUE,FALSE,TRUE,TRUE,"10.1002/mpr.1822",FALSE,"",FALSE,"","",TRUE
"298","32493516","","7330278","10.1192/bjp.2020.125","./publications/PMC7330278.xml",FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
"299","32564071","","7337664","10.1093/chemse/bjaa041","./publications/PMC7337664.xml",TRUE,FALSE,TRUE,FALSE,"10.1093/chemse/bjaa041",FALSE,"",FALSE,"","",TRUE
"300","30585371","","7379256","10.1111/jsr.12801","./publications/PMC7379256.xml",TRUE,FALSE,TRUE,FALSE,"10.1111/jsr.12801",FALSE,"",FALSE,"","",TRUE
"301","30091275","","7379257","10.1111/jsr.12744","./publications/PMC7379257.xml",TRUE,FALSE,TRUE,FALSE,"10.1111/jsr.12744",FALSE,"",FALSE,"","",TRUE
"302","32383201","","7379309","10.1111/cogs.12842","./publications/PMC7379309.xml",TRUE,FALSE,TRUE,TRUE,"10.1111/cogs.12842",TRUE,"general-purpose repository",TRUE,"the spss data including spss syntax as well as questionnaires used in these experiments have been made available via github: https://github com/icroijmans/wineimagery .;     data and materials are available at https://github com/icroijmans/wineimagery .","the spss data including spss syntax as well as questionnaires used in these experiments have been made available via github: https://github com/icroijmans/wineimagery .;     data and materials are available at https://github com/icroijmans/wineimagery .",TRUE
"303","30207392","","7379534","10.1111/jcpp.12967","./publications/PMC7379534.xml",TRUE,FALSE,TRUE,TRUE,"10.1111/jcpp.12967",FALSE,"",FALSE,"","",TRUE
"304","32133531","","7420515","10.1093/sleep/zsaa033","./publications/PMC7420515.xml",TRUE,FALSE,TRUE,TRUE,"10.1093/sleep/zsaa033",TRUE,"general-purpose repository",FALSE,"deposit of material in data repository data will be made publically available via open science framework at https://osf io/fsn2f/ (with the exception of potentially identifying patient information).","",TRUE
"305","32764745","","7446801","10.1371/journal.pcbi.1007659","./publications/PMC7446801.xml",TRUE,FALSE,TRUE,TRUE,"10.1371/journal.pcbi.1007659",FALSE,"",TRUE,"","code to reproduce the figures is available at [ https://github com/kozleo/stable_dynamics ].;     code to reproduce the figures is available at [ https://github com/kozleo/stable_dynamics ].;     code to reproduce the figures is available at [ https://github com/kozleo/stable_dynamics ].",TRUE
"306","32494810","","7472208","10.1093/cercor/bhaa122","./publications/PMC7472208.xml",TRUE,FALSE,TRUE,TRUE,"10.1093/cercor/bhaa122",FALSE,"",FALSE,"","",TRUE
"307","32012342","","7497083","10.1111/sltb.12614","./publications/PMC7497083.xml",TRUE,FALSE,TRUE,TRUE,"10.1111/sltb.12614",FALSE,"",FALSE,"","",TRUE
"308","32236763","","7497419","10.1007/s10508-020-01665-3","./publications/PMC7497419.xml",TRUE,FALSE,TRUE,TRUE,"10.1007/s10508-020-01665-3",TRUE,"general-purpose repository, data availability statement",FALSE,"data accessibility data can be freely accessible at 10 6084/m9 figshare 11826636 v1 compliance with ethical standards conflict of interest the authors have no conflicts of interest to declare.     data accessibility data can be freely accessible at 10 6084/m9 figshare","",TRUE
"309","32898146","","7500672","10.1371/journal.pcbi.1008163","./publications/PMC7500672.xml",TRUE,FALSE,TRUE,TRUE,"10.1371/journal.pcbi.1008163",TRUE,"general-purpose repository, data availability statement",FALSE,"plos publication stage vor-update-to-uncorrected-proof publication update 2020-09-18 data availability all code and data are available from osf repository: https://osf io/8vwjy/ .;     data availability all code and data are available from osf repository: https://osf io/8vwjy/ .     data availability all code and data are available from osf","",TRUE
"310","32962741","","7510115","10.1186/s13229-020-00375-w","./publications/PMC7510115.xml",TRUE,FALSE,TRUE,TRUE,"10.1186/s13229-020-00375-w",FALSE,"",FALSE,"","",TRUE
"311","33042933","","7521138","10.3389/fpubh.2020.00415","./publications/PMC7521138.xml",TRUE,FALSE,TRUE,FALSE,"10.3389/fpubh.2020.00415",FALSE,"",FALSE,"","",TRUE
"312","33046817","","7550349","10.1038/s41598-020-74113-w","./publications/PMC7550349.xml",TRUE,FALSE,TRUE,TRUE,"10.1038/s41598-020-74113-w",TRUE,"general-purpose repository, data availability statement",TRUE,"data availability data from psychophysiological recordings are stored in an osf repository and are available at https://osf io/d3wxn [note: this is a view only link for review osf project will be made public upon publication].     data availability data from psychophysiological recordings are stored in an osf","code replicating analyses reported here is available at https://github com/mslw/vic-fear-learning-physio .",TRUE
"313","33054774","","7557028","10.1186/s12888-020-02903-7","./publications/PMC7557028.xml",TRUE,FALSE,TRUE,TRUE,"10.1186/s12888-020-02903-7",FALSE,"",FALSE,"","",TRUE
"314","33087746","","7578048","10.1038/s41598-020-74489-9","./publications/PMC7578048.xml",TRUE,FALSE,TRUE,TRUE,"10.1038/s41598-020-74489-9",TRUE,"general-purpose repository",FALSE,"code for stimulus presentation is available at https://doi org/10 5281/zenodo 235595 .;     behavioural data including emg heart rate and pupil diameter are available within the zenodo repository: https://doi org/10 5281/zenodo 3821968 .","",TRUE
"315","31621001","","7581576","10.1007/s40519-019-00790-w","./publications/PMC7581576.xml",TRUE,FALSE,TRUE,FALSE,"10.1007/s40519-019-00790-w",FALSE,"",FALSE,"","",TRUE
"316","32195635","","7678333","10.1177/1403494820911813","./publications/PMC7678333.xml",TRUE,FALSE,TRUE,FALSE,"10.1177/1403494820911813",FALSE,"",FALSE,"","",TRUE
"317","33043561","","7702166","10.1111/wvn.12468","./publications/PMC7702166.xml",TRUE,FALSE,TRUE,FALSE,"10.1111/wvn.12468",FALSE,"",FALSE,"","",TRUE
"318","33259494","","7707579","10.1371/journal.pmed.1003392","./publications/PMC7707579.xml",TRUE,FALSE,TRUE,TRUE,"10.1371/journal.pmed.1003392",FALSE,"",FALSE,"","",TRUE
"319","32810869","","7727390","10.1093/cercor/bhaa217","./publications/PMC7727390.xml",TRUE,FALSE,TRUE,TRUE,"10.1093/cercor/bhaa217",FALSE,"",FALSE,"","",TRUE
"320","33229572","","7733827","10.1073/pnas.2014868117","./publications/PMC7733827.xml",TRUE,FALSE,TRUE,TRUE,"10.1073/pnas.2014868117",FALSE,"",FALSE,"","",TRUE
"321","32270204","","7737802","10.5271/sjweh.3892","./publications/PMC7737802.xml",TRUE,FALSE,TRUE,FALSE,"10.5271/sjweh.3892",FALSE,"",FALSE,"","",TRUE
"322","33257566","","7749289","10.1073/pnas.2021325117","./publications/PMC7749289.xml",TRUE,FALSE,TRUE,TRUE,"10.1073/pnas.2021325117",TRUE,"general-purpose repository, data availability statement",FALSE,"the videos used in all experiments are available at https://figshare com/articles/dataset/visual_motion_assists_in_social_cognition/12665078/1 ( ).;     the data that support the findings of this study are available on figshare at https://figshare com/articles/dataset/visual_motion_assists_in_social_cognition/12665078/1 ( 13 ).     data availability. the data that support the findings of this study are available on figshare","",TRUE
"323","33415470","","7790054","10.1007/s00787-020-01706-1","./publications/PMC7790054.xml",TRUE,FALSE,TRUE,FALSE,"10.1007/s00787-020-01706-1",FALSE,"",FALSE,"","",TRUE
"324","33414179","","7797247","10.1136/rmdopen-2020-001379","./publications/PMC7797247.xml",TRUE,FALSE,TRUE,TRUE,"10.1136/rmdopen-2020-001379",FALSE,"",FALSE,"","",TRUE
"325","33431807","","7798383","10.1038/s41398-020-01124-6","./publications/PMC7798383.xml",TRUE,FALSE,TRUE,TRUE,"10.1038/s41398-020-01124-6",TRUE,"general-purpose repository",TRUE,"de-identified summary data codebook and r scripts are available on the open science framework: osf io/nma5q/.","de-identified summary data codebook and r scripts are available on the open science framework: osf io/nma5q/.",TRUE
"326","33367502","","7799216","10.1093/chemse/bjaa081","./publications/PMC7799216.xml",TRUE,FALSE,TRUE,TRUE,"10.1093/chemse/bjaa081",TRUE,"general-purpose repository",TRUE,"we benchmarked the gccr data set to the representative samples collected with the imperial college london yougov covid 19 behaviour tracker (henceforth yougov; countries shared across data sets: brazil canada denmark finland france germany italy mexico the netherlands norway spain sweden the united kingdom the united states; yougov: n = 8674 gccr: n = 3962; data publicly available at https://github com/yougov-data/covid-19-tracker ).;     the data and annotated code are included as supplementary material and will be publicly available on github ( http://github com/gccr/gccr002 ) upon publication.","we benchmarked the gccr data set to the representative samples collected with the imperial college london yougov covid 19 behaviour tracker (henceforth yougov; countries shared across data sets: brazil canada denmark finland france germany italy mexico the netherlands norway spain sweden the united kingdom the united states; yougov: n = 8674 gccr: n = 3962; data publicly available at https://github com/yougov-data/covid-19-tracker ).;     the data and annotated code are included as supplementary material and will be publicly available on github ( http://github com/gccr/gccr002 ) upon publication. the data and annotated code are included as supplementary material and will be publicly available on github ( http://github com/gccr/gccr002 ) upon publication.",TRUE
"327","33212440","","7801992","10.1159/000512843","./publications/PMC7801992.xml",TRUE,FALSE,TRUE,TRUE,"10.1159/000512843",TRUE,"general-purpose repository",FALSE,"full details of the trial design procedures outcome measures analysis plans and stata code are publicly available at the open science framework ( https://osf io/exh47/ ).;     the primary outcome was the generalised anxiety disorder 7-items scale (gad-7) [ ] adapted to assess worry related to the covid-19 pandemic (available at https://osf io/exh47/ ).;     secondary outcomes were the covid-19-adapted version of the work and social adjustment scale (wsas) [ ] a brief measure of functional impairment (available at https://osf io/exh47/ ) the madrs-s a widely used measure of depressive symptoms [ ] the intolerance of uncertainty scale short version (ius-12) which measures intolerance of uncertainty (a key aspect of worry) [ ] and the insomnia severity index (isi) as a measure of insomnia [ ].","",TRUE
"328","33452313","","7810868","10.1038/s41598-020-80461-4","./publications/PMC7810868.xml",TRUE,FALSE,TRUE,FALSE,"10.1038/s41598-020-80461-4",TRUE,"general-purpose repository, data availability statement",FALSE,"the data and preregistration are available in the open science framework repository ( https://osf io/m9s7a/?;     data availability the dataset and preregistration are available in the open science framework repository ( https://osf io/m9s7a/?     data availability the dataset and preregistration are available in the open science framework","",TRUE
"329","33196894","","7815544","10.1007/s10964-020-01340-9","./publications/PMC7815544.xml",TRUE,FALSE,TRUE,TRUE,"10.1007/s10964-020-01340-9",FALSE,"",FALSE,"","",TRUE
"330","33367734","","7829471","10.1093/humrep/deaa299","./publications/PMC7829471.xml",TRUE,FALSE,TRUE,TRUE,"10.1093/humrep/deaa299",FALSE,"",FALSE,"","",TRUE
"331","32556379","","7870606","10.1007/s00127-020-01902-z","./publications/PMC7870606.xml",TRUE,FALSE,TRUE,TRUE,"10.1007/s00127-020-01902-z",FALSE,"",FALSE,"","",TRUE
"332","33587038","","7884070","10.7554/eLife.63551","./publications/PMC7884070.xml",TRUE,FALSE,TRUE,TRUE,"10.7554/eLife.63551",TRUE,"general-purpose repository, data availability statement",FALSE,"transparent reporting form data availability the data that support the findings of this study are available at https://figshare com/s/c3463d15bc78106a1b5c ( https://doi org/10 6084/m9 figshare 12273128 ).     data availability the data that support the findings of this study are available at https://figshare","",TRUE
"333","33597043","","7890826","10.1186/s40359-021-00529-2","./publications/PMC7890826.xml",TRUE,FALSE,TRUE,FALSE,"10.1186/s40359-021-00529-2",FALSE,"",FALSE,"","",TRUE
"334","31858922","","7893509","10.1017/S0033291719003167","./publications/PMC7893509.xml",TRUE,FALSE,TRUE,FALSE,"10.1017/S0033291719003167",FALSE,"",FALSE,"","",TRUE
"335","33724336","","7962724","10.1093/bjsopen/zraa029","./publications/PMC7962724.xml",TRUE,FALSE,TRUE,TRUE,"10.1093/bjsopen/zraa029",FALSE,"",FALSE,"","",TRUE
"336","33740927","","7980573","10.1186/s12889-021-10581-7","./publications/PMC7980573.xml",TRUE,FALSE,TRUE,TRUE,"10.1186/s12889-021-10581-7",FALSE,"",FALSE,"","",TRUE
"337","33537776","","8015794","10.1093/chemse/bjab004","./publications/PMC8015794.xml",TRUE,FALSE,TRUE,FALSE,"10.1093/chemse/bjab004",FALSE,"",FALSE,"","",TRUE
"338","33827666","","8028113","10.1186/s13104-021-05545-4","./publications/PMC8028113.xml",TRUE,FALSE,TRUE,TRUE,"10.1186/s13104-021-05545-4",TRUE,"general-purpose repository, data availability statement",FALSE,"availability of data and materials the script which also generates the data is available at open science framework at https://osf io/js3yb/ .     availability of data and materials the script which also generates the data is available at open science framework","",TRUE
"339","33216134","","8033451","10.1093/sleep/zsaa245","./publications/PMC8033451.xml",TRUE,FALSE,TRUE,FALSE,"10.1093/sleep/zsaa245",FALSE,"",FALSE,"","",TRUE
"340","34155002","","8039225","10.1136/bmjopen-2020-041350","./publications/PMC8039225.xml",TRUE,FALSE,TRUE,TRUE,"10.1136/bmjopen-2020-041350",FALSE,"",FALSE,"","",TRUE
"341","32979230","","8048455","10.1111/sjop.12684","./publications/PMC8048455.xml",TRUE,FALSE,TRUE,TRUE,"10.1111/sjop.12684",FALSE,"",FALSE,"","",TRUE
"342","33886568","","8061924","10.1371/journal.pone.0249065","./publications/PMC8061924.xml",TRUE,FALSE,TRUE,TRUE,"10.1371/journal.pone.0249065",TRUE,"general-purpose repository, data availability statement",FALSE,"data availability data and analysis code for this paper are openly available at https://doi org/10 5281/zenodo 3903120 .;     data availability data and analysis code for this paper are openly available at https://doi org/10 5281/zenodo 3903120 .;     stimulus presentation code is available at https://doi org/10 5281/zenodo 31480 .;     data and analysis code for this paper are openly available at https://doi org/10 5281/zenodo 3903120 .     data availability data and analysis code for this paper are openly available at https://doi","",TRUE
"343","33904411","","8079153","10.7554/eLife.60824","./publications/PMC8079153.xml",TRUE,FALSE,TRUE,TRUE,"10.7554/eLife.60824",TRUE,"general-purpose repository",TRUE,"additional files transparent reporting form data availability the pre-processed data are available on a public server at: https://github com/abastos/propofol-unconscious-nhp (copy archived at https://archive softwareheritage org/swh:1:rev:0f758828628e961707b60c7d7da6849f25c1e708/ ) 10 7554/elife 60824 sa1 decision letter cheong eunji reviewing editor yonsei university republic of korea in the interests of transparency elife publishes the most substantive revision requests and the accompanying author responses.","additional files transparent reporting form data availability the pre-processed data are available on a public server at: https://github com/abastos/propofol-unconscious-nhp (copy archived at https://archive softwareheritage org/swh:1:rev:0f758828628e961707b60c7d7da6849f25c1e708/ ) 10 7554/elife 60824 sa1 decision letter cheong eunji reviewing editor yonsei university republic of korea in the interests of transparency elife publishes the most substantive revision requests and the accompanying author responses.",TRUE
"344","33971951","","8107806","10.1186/s13104-021-05572-1","./publications/PMC8107806.xml",TRUE,FALSE,TRUE,TRUE,"10.1186/s13104-021-05572-1",FALSE,"",FALSE,"","",TRUE
"345","33975569","","8111964","10.1186/s12887-021-02694-0","./publications/PMC8111964.xml",TRUE,FALSE,TRUE,FALSE,"10.1186/s12887-021-02694-0",FALSE,"",FALSE,"","",TRUE
"346","33978699","","8117054","10.1001/jamapsychiatry.2021.0469","./publications/PMC8117054.xml",TRUE,FALSE,TRUE,TRUE,"10.1001/jamapsychiatry.2021.0469",FALSE,"",FALSE,"","",TRUE
"347","33986065","","8126317","10.1136/bmjopen-2020-046996","./publications/PMC8126317.xml",TRUE,FALSE,TRUE,TRUE,"10.1136/bmjopen-2020-046996",FALSE,"",FALSE,"","",TRUE
"348","33474567","","8130510","10.1093/chemse/bjab003","./publications/PMC8130510.xml",TRUE,FALSE,TRUE,FALSE,"10.1093/chemse/bjab003",TRUE,"general-purpose repository",TRUE,"the preregistration the psychopy scripts used to control the experiment and collect responses the study protocol the exact randomization procedure the stimulus recipes and the analysis scripts have been uploaded to the open science framework ( https://osf io/dtv8s/ ).;     detailed descriptions of the models and the model selection process are provided in the ""supplementary results""-folder on https://osf io/dtv8s/ together with the secondary analyses specified in the preregistration table 1.","the preregistration the psychopy scripts used to control the experiment and collect responses the study protocol the exact randomization procedure the stimulus recipes and the analysis scripts have been uploaded to the open science framework ( https://osf io/dtv8s/ ).",TRUE
"349","34029328","","8143412","10.1371/journal.pone.0251898","./publications/PMC8143412.xml",TRUE,FALSE,TRUE,TRUE,"10.1371/journal.pone.0251898",TRUE,"supplement",FALSE,"we suggest therefore that this terminated trial contributes to a growing body of literature that indicates important lessons on the feasibility aspects of conducting early intervention trials of psychological interventions for trauma victims s1 checklist (doc) click here for additional data file s1 file (docx) click here for additional data file s1 data (xlsx) click here for additional data file s2 data (xlsx) click here for additional data file.  file s1 file (docx) click here for additional data file s1 data (xlsx","",TRUE
