,pmid,Authors,Title,last_author,publication_year,is_open_data,open_data_statements,is_open_code,open_code_statements,is_register_pred,register_text,is_coi_pred,coi_text,is_fund_pred,fund_text
254,31340804,"Jernelöv S, Larsson Y, Llenas M, Nasri B, Kaldo V.",Effects and clinical feasibility of a behavioral treatment for sleep problems in adult attention deficit hyperactivity disorder (ADHD): a pragmatic within-group pilot evaluation,0,2019,False,,False,,True,"Trial registration Study registered with the Regional ethical review board in Stockholm, January 13th 2016, Study id: 2015/2078–31/1. Study registered retrospectively with Clinicaltrials.org, February 21st 2019, ID: NCT03852966.",True,Competing interests The authors declare that they have no competing interests.,True,Funding Not applicable (the project had no external funding).
255,31462697,"Pontén M, Fust J, D'Onofrio P, Dorp RV, Sunnergård L, Ingre M, Axelsson J, Jensen K.",The pain alarm response - an example of how conscious awareness shapes pain perception,0,2019,False,,False,,False,,True,Competing Interests The authors declare no competing interests.,False,
256,31363804,"Tuisku J, Plavén-Sigray P, Gaiser EC, Airas L, Al-Abdulrasul H, Brück A, Carson RE, Chen MK, Cosgrove KP, Ekblad L, Esterlis I, Farde L, Forsberg A, Halldin C, Helin S, Kosek E, Lekander M, Lindgren N, Marjamäki P, Rissanen E, Sucksdorff M, Varrone A; HRRT [11C ]PBR28 study group; Collste K, Gallezot JD, Hillmer A, Huang Y, Höglund CO, Johansson J, Jucaite A, Lampa J, Nabulsi N, Pittman B, Sandiego CM, Stenkrona P, Rinne J, Matuskey D, Cervenka S.","Effects of age, BMI and sex on the glial cell marker TSPO - a multicentre [(11)C]PBR28 HRRT PET study",0,2019,False,,False,,False,,True,Conflict of interest LF and AJ are employees of Astrazeneca. All other authors declare that they have no conflict of interest.,True,"Funding Open access funding provided by University of Turku (UTU) including Turku University Central Hospital. PET studies at KI were funded by grants from the Swedish Science Council. PET studies at Turku PET Centre were funded by grants from the Sigrid Juselius Foundation, the Pro Humanitate Foundation, the Finnish Cultural Foundation, the Academy of Finland (#310962), Governmental Clinical Grants (VTR) and The Finnish Parkinson Foundation. PET studies at Yale were funded by grants from the Nancy Taylor Foundation and SNMMI molecular imaging research grant for junior faculty. JT is supported by the Alfred Kordelin Foundation, the Instrumentarium Science Foundation, the Orion research Foundation, the Paulo Foundation, the Päivikki and Sakari Sohlberg Foundation and the Turku University Hospital Foundation. SC is supported by Swedish Research Council (Grant No. 523-2014-3467). MKC is supported by Eli Lilly and company grant. NL was supported by the Finnish Cultural Foundation, Yrjö Jahnsson Foundation, Turku University Foundation, and Finnish Brain Foundation. KC is supported by the U.S. Department of Veterans Affairs National Center for posttraumatic stress disorder. ML is supported by the Hedlund Foundation, Swedish Heart-Lung Foundation, Swedish Asthma and Allergy Association and the Swedish Research Council. HA is supported by the Finnish Parkinson Foundation. LA is supported by the Academy of Finland and the Sigrid Juselius Foundation."
257,31530613,"Åkerstedt T, Discacciati A, Häbel H, Westerlund H.",Psychosocial work demands and physical workload decrease with ageing in blue-collar and white-collar workers: a prospective study based on the SLOSH cohort,0,2019,False,,False,,False,,True,Competing interests: None declared.,True,Funding:  This work was supported by the AFA Insurance Company.
258,30321038,"Mok RM, Hajonides van der Meulen JE, Holmes EA, Nobre AC.",Changing interpretations of emotional expressions in working memory with aging,0,2019,True,the code to run the experiment (matlab psychtoolbox) data-analysis code (matlab r) and the behavioral data are available online (see https://osf io/a47xe/ ).,False,,False,,False,,False,
259,31573901,"Lenhard F, Mitsell K, Jolstedt M, Vigerland S, Wahlund T, Nord M, Bjureberg J, Sahlin H, Andrén P, Aspvall K, Melin K, Mataix-Cols D, Serlachius E, Högström J.",The Internet Intervention Patient Adherence Scale for Guided Internet-Delivered Behavioral Interventions: Development and Psychometric Evaluation,0,2019,False,,False,,False,,True,Conflicts of Interest: None declared.,True,"The project was funded by the Swedish Research Council for Health, Working Life and Welfare (Forte 2014-4052)."
260,31129983,"Sheaves B, Holmes EA, Rek S, Taylor KM, Nickless A, Waite F, Germain A, Espie CA, Harrison PJ, Foster R, Freeman D.","Cognitive Behavioural Therapy for Nightmares for Patients with Persecutory Delusions (Nites): An Assessor-Blind, Pilot Randomized Controlled Trial",0,2019,False,,False,,True,"The study received NHS ethical approval (15/SC/0502) and was preregistered
(ISRCTN12668007). No changes were made to methods after commencement of the trial.",True,"Declaration of Conflicting Interests: The author(s) declared the following potential conflicts of interest with respect to the
research, authorship, and/or publication of this article: BS provided consultancy to Big
Health Ltd (Sleepio) during the trial. CAE is cofounder and chief medical director of Big
Health Ltd. EH is on the Board of Trustees of the research charity MQ: Transforming Mental
Health. AG has served as a consultant to Jazz Pharmaceuticals and serves as CEO and owns
equity in Rehat, LLC. DF is cofounder and chief clinical officer of Oxford VR.",True,"Funding:  The author(s) disclosed receipt of the following financial support for the research,
authorship, and/or publication of this article: This work was supported by the Wellcome
Trust. The study also received support from the National Institute for Health Research
(NIHR) Oxford Health Biomedical Research Centre. DF is supported by an NIHR Research
Professorship (RP-2014-05-003). The views expressed are those of the authors and not
necessarily those of the NIHR, the National Health Service, or the Department of Health.
EH receives support from the Swedish Research Council. Funding bodies had no role in the
study design, data collection, analysis, interpretation of data, or the decision to
publish."
261,31586370,"Lindsäter E, Axelsson E, Salomonsson S, Santoft F, Ljótsson B, Åkerstedt T, Lekander M, Hedman-Lagerlöf E.",Cost-Effectiveness of Therapist-Guided Internet-Based Cognitive Behavioral Therapy for Stress-Related Disorders: Secondary Analysis of a Randomized Controlled Trial,1,2019,False,,False,,True,Trial Registration ClinicalTrials.gov NCT02540317; https://clinicaltrials.gov/ct2/show/NCT02540317,True,Conflicts of Interest: None declared.,True,"This study was funded by the Doctoral School in Health Care Sciences, Karolinska Institutet, Stockholm Stress Center, and Stockholm County Council. These are public institutions, neither of which had any role in the design, execution, or publication of the study."
262,31642928,"Aspvall K, Andersson E, Lenhard F, Melin K, Norlin L, Wallin L, Silverberg-Mörse M, Feldman I, Bottai M, Mataix-Cols D, Serlachius E.",Stepped Care Internet-Delivered vs Face-to-Face Cognitive-Behavior Therapy for Pediatric Obsessive-Compulsive Disorder: A Trial Protocol for a Randomized Noninferiority Trial,0,2019,False,,False,,True,Trial Registration ClinicalTrials.gov identifier: NCT03263546,False,,False,
263,31689329,"Norman Å, Nyberg G, Berlin A.",School-based obesity prevention for busy low-income families-Organisational and personal barriers and facilitators to implementation,0,2019,False,,False,,False,,True,Competing Interests: The authors have declared that no competing interests exist.,True,"GN received funding from Martin Rind Foundation, http://www.martinrind.nu/. GN & ÅN received funding from Sven Jerring Foundation, https://jerringfonden.se/. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
264,30609172,"Åkerstedt T, Schwarz J, Gruber G, Theorell-Haglöw J, Lindberg E.",Short sleep-poor sleep? A polysomnographic study in a large population-based sample of women,0,2019,False,,False,,False,,True,CONFLICT OF INTEREST No author has reported a conflict of interest.,True,Funding information
265,30676039,"Raeder SM, Bone JK, Patai EZ, Holmes EA, Nobre AC, Murphy SE.",Emotional distraction in the context of memory-based orienting of attention,0,2019,True,all data and materials have been made publicly available via the open science framework and can be accessed at https://osf io/gz3vb/ .;     all data and materials have been made publicly available via the open science framework and can be accessed at https://osf io/gz3vb/ .,False,,False,,False,,False,
266,31790442,"Nystrand C, Feldman I, Enebrink P, Sampaio F.",Cost-effectiveness analysis of parenting interventions for the prevention of behaviour problems in children,0,2019,False,,False,,False,,True,Competing Interests: The authors have declared that no competing interests exist.,True,"Inna Feldman received a grant from The Swedish Research Council (Vetenskapsrådet - https://www.vr.se/english.html), Dnr 2014 – 10128 and Pia Enebrink received a grant from The Swedish National Board of Health and Welfare - https://www.socialstyrelsen.se/en/. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
267,31830099,"Verhagen SJW, Daniëls NEM, Bartels SL, Tans S, Borkelmans KWH, de Vugt ME, Delespaul PAEG.",Measuring within-day cognitive performance using the experience sampling method: A pilot study in a healthy population,0,2019,True,by providing patients and clinicians with feedback on this data cognitive rehabilitation and self-management can be improved s1 appendix (docx) click here for additional data file s1 table (docx) click here for additional data file s2 table (docx) click here for additional data file s3 table (docx) click here for additional data file s1 dataset (xls) click here for additional data file.  file s3 table (docx) click here for additional data file s1 dataset (xls,False,,False,,True,Competing Interests: I have read the journal's policy and the authors of this manuscript have the following competing interests: The authors have a strictly non- profit interest in the development and dissemination of PsyMate technology. This does not alter the authors' adherence to PLOS ONE Editiorial policies and criteria.,True,"The authors received no specific funding for this work. S.L.B’ contribution is funded by the Marie Curie Innovative Training Network action (ITN) action, H2020-MSCA-ITN-2015, under grant agreement number 676265. URL: https://ec.europa.eu/research/mariecurieactions/. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
268,31747124,"Martens K, Takano K, Barry TJ, Holmes EA, Wyckaert S, Raes F.",Remediating reduced memory specificity in bipolar disorder: A case study using a Computerized Memory Specificity Training,0,2019,False,,False,,False,,True,"CONFLICT OF INTEREST The following facts may be considered as potential conflicts of interest. FR is one of the developers of the original in‐group face‐to‐face MeST. KT, KM, and FR are the developers of the Web‐based computerized MeST (c‐MeST). KM and FR additionally receive payments for training workshops and presentations related to MeST. EH receives book royalties from Guilford Press (for the book Imagery‐Based Cognitive Therapy for Bipolar Disorder and Mood Instability) although this does not include MeST. We wish to confirm that there are no other known conflicts of interest associated with this publication and there has been no significant financial support for this work that could have influenced its outcome.",True,Funding information
269,31852887,"Månsson KNT, Lindqvist D, Yang LL, Svanborg C, Isung J, Nilsonne G, Bergman-Nordgren L, El Alaoui S, Hedman-Lagerlöf E, Kraepelien M, Högström J, Andersson G, Boraxbekk CJ, Fischer H, Lavebratt C, Wolkowitz OM, Furmark T.",Improvement in indices of cellular protection after psychological treatment for social anxiety disorder,0,2019,False,,False,,True,"The study was registered at ClinicalTrials.gov (id: NCT01312571), and approval was obtained from the regional ethics committee at Umeå University, Sweden (dnr: 2015-310-31 M). All participants gave written informed consent prior to participation.",True,Conflict of interest The authors declare that they have no conflict of interest.,True,"Dr. Furmark gratefully acknowledges support by research grants from the Swedish Brain Foundation (FO2016-0106 and FO2018-0255), the Swedish Research Council (2016-0228), and Riksbankens Jubileumsfond—the Swedish Foundation for Humanities and Social Sciences (2017-0639:1). Dr. Lindqvist gratefully acknowledges support from the Swedish Research Council (2015-00387), Marie Sklodowska Curie Actions, Cofund (Project INCA 600398), the Swedish Society of Medicine, the Söderström-Königska Foundation, the Sjöbring Foundation, and OM Persson Foundation and the province of Scania (Sweden) state grants (ALF). Dr. Lavebratt gratefully acknowledges support from the Swedish Research Council (2014-10171), the Swedish Brain Foundation, the regional agreement (ALF) on medical training, and clinical research between Stockholm County Council and Karolinska Institutet and the Ekhaga Foundation. The authors would like to express their sincere gratitude to the staff of Kliniskt Forskningscentrum, Biobanken Norr, and Klinisk Kemi at Umeå University Hospital for providing excellent research conditions, with special thanks to Camilla Ring, Inger Arnesjö, Ingegerd Valinger, Kerstin Enquist Olsson, Gunilla Backman, and Lena Nordström. We also warmly thank all the participants for providing complete behavioral data and blood samples."
270,31856796,"Hellström A, Kassaye Tessma M, Flink M, Dahlgren A, Schildmeijer K, Ekstedt M.",Validation of the patient activation measure in patients at discharge from hospitals and at distance from hospital care in Sweden,0,2019,False,,False,,False,,True,Competing interests The authors declare that they have no competing interests.,True,"Funding This work was supported economically by the Swedish Research Council for Health Working Life and Welfare (FORTE) [grant number 2014–4948]. The funding body had no role in design of the study, data collection, analysis, interpretation or writing of the manuscript. Open access funding provided by Linnaeus University."
271,31888707,"Hyland K, Hammarberg A, Hedman-Lagerlöf E, Johansson M, Andreasson S.",The efficacy of iCBT added to treatment as usual for alcohol-dependent patients in primary care: study protocol for a randomized controlled trial,0,2019,False,,False,,True,Trial registration ISRCTN69957414. Retrospectively registered on 7 June 2018.,True,Competing interests The authors declare that they have no competing interests.,True,"Funding This work was funded by the Swedish Research Council for Health, Working-life and Welfare (FORTE), grant number: 2015–00499 and the Stockholm County Council (ALF project), grant number: 20150189. Neither sponsor nor funder had no role in designing the study and will have no role in data collection, trial management, analysis, interpretation of data, writing reports or the decision to submit for publication."
272,31892657,"Sandoz V, Deforges C, Stuijfzand S, Epiney M, Vial Y, Sekarski N, Messerli-Bürgy N, Ehlert U, Bickle-Graz M, Morisod Harari M, Porcheret K, Schechter DS, Ayers S, Holmes EA, Horsch A; START Research Consortium.",Improving mental health and physiological stress responses in mothers following traumatic childbirth and in their infants: study protocol for the Swiss TrAumatic biRth Trial (START),0,2019,False,,False,,True,Trial registration number NCT 03576586.,True,Competing interests: None declared.,True,Funding:  The START study is funded by a project grant from the Swiss National Science Foundation (SNF 32003B_172982/1).
273,32005822,"Iravani B, Arshamian A, Ohla K, Wilson DA, Lundström JN.",Non-invasive recording from the human olfactory bulb,1,2020,True,author contributions conceptualization j n l; investigation b i k o; methodology j n l b i a a k o d w; analyses b i; visualization b i a a; writing-original draft j n l b i a a; writing-review and editing all authors; funding acquisition j n l data availability data is freely and publicly available at: [ https://osf io/64tdk/?     data availability data is freely and publicly available at: [ https://osf,False,,False,,True,Competing interests A patent has been filed to protect the method from unwanted commercialization by third parties. Aspect of manuscript covered in patent application: Experiment 1 within the manuscript. Experiments 2–5 not mentioned/covered.,True,"We thank Christopher Maude, Kristen Gregory, and Martin Schaefer for assistance with data collection, Dr. Asifa Majid for helpful comments on the manuscript, and Kimberly Battista (battistaillustration.com) for the making of Fig. 1c. Funding provided by the National Institute on Deafness and Other Communication Disorders (R21DC016735) as well as the Knut and Alice Wallenberg Foundation (KAW 2018.0152), awarded to J.N.L., A.A. is supported by a grant from the Swedish Research Council (2018–01603). Author contributions: Conceptualization, J.N.L.; Investigation, B.I., K.O.; Methodology, J.N.L., B.I., A.A., K.O., D.W.; Analyses, B.I.; Visualization, B.I., A.A.; Writing—Original Draft, J.N.L., B.I., A.A.; Writing—Review and Editing, all authors; Funding Acquisition, J.N.L."
274,32013900,"Aspvall K, Cervin M, Andrén P, Perrin S, Mataix-Cols D, Andersson E.",Validity and clinical utility of the obsessive compulsive inventory - child version: further evaluation in clinical samples,1,2020,False,,False,,False,,True,"Competing interests Dr. Andersson reported receiving book royalties outside the submitted work. Dr. Mataix-Cols reported receiving personal fees from UpToDate, Wolters Kluwer Health, and Elsevier outside the submitted work. No other disclosures were reported.",True,Funding This study did not have any specific funding. Open access funding provided by Karolinska Institute.
275,29790200,"Åkerstedt T, Ghilotti F, Grotta A, Zhao H, Adami HO, Trolle-Lagerros Y, Bellocco R.",Sleep duration and mortality - Does weekend sleep matter?,0,2019,False,,False,,False,,True,DISCLOSURE STATEMENT No authors have declared any conflicts of interest.,True,"This work was supported by AFA Insurance and the Italian Institute (Stockholm, Sweden)."
276,31874876,"Hollander AC, Askegård K, Iddon-Escalante C, Holmes EA, Wicks S, Dalman C.",Validation study of randomly selected cases of PTSD diagnoses identified in a Swedish regional database compared with medical records: is the validity sufficient for epidemiological research?,0,2019,False,,False,,False,,True,Competing interests: None declared.,True,Funding:  A-CH was supported by FORTE (dnr 2016-00870). CD is supported by the Swedish Research Council (grant number 5232010-1052). EAH receives support from the Swedish Research Council (VR) 2017-00957 the Lupina Foundation and the Oak Foundation (OCAY-18-442).
277,31724031,"Palmquist E, Larsson M, Olofsson JK, Seubert J, Bäckman L, Laukka EJ.",A Prospective Study on Risk Factors for Olfactory Dysfunction in Aging,0,2020,False,,False,,False,,True,Conflict of Interest None reported.,True,"Funding SNAC-K is financially supported by the Swedish Ministry of Health and Social Affairs, the participating County Councils and Municipalities, and the Swedish Research Council. This work was further funded by a program grant entitled “Our unique sense of smell” awarded by the Swedish Foundation for Humanities and Social Sciences (M14-0375:1) to ML and a research grant from the Swedish Research Council awarded to EL (2017-01759)."
278,32111822,"Opendak M, Theisen E, Blomkvist A, Hollis K, Lind T, Sarro E, Lundström JN, Tottenham N, Dozier M, Wilson DA, Sullivan RM.",Adverse caregiving in infancy blunts neural processing of the mother,0,2020,False,,False,,False,,True,Competing interests The authors declare no competing interests.,True,"The authors would like to thank the following funding sources: NIMH-F32MH112232 (M.O.), BBRF NARSAD Young Investigator Award (M.O.), NIH-R37HD083217 (R.M.S.), NIAAA-R01AA023181 (D.A.W.), NIH-R01MH074374 (M.D.), NIH-R01MH091864 (N.T.), NYU undergraduate DURF & Wasserman awards (E.T.), and Gålö-Stiftenlsen (A.B.), Swedish Research Council VR 2017-02325 (J.N.L.). Thanks to Kira Wood for conducting infant rearing treatments and producing the “stranger” mothers and thanks to Joyce Woo for original illustrations."
279,31833080,"Dahlberg A, Fält E, Ghaderi A, Sarkadi A, Salari R.",Swedish norms for the Strengths and Difficulties Questionnaire for children 3-5 years rated by parents and preschool teachers,0,2020,False,,False,,False,,True,Conflict of interest The authors declare that they have no conflict of interest.,False,
280,31021150,"Lau-Zhu A, Henson RN, Holmes EA.",Intrusive memories and voluntary memory of a trauma film: Differential effects of a cognitive interference task after encoding,1,2019,False,,False,,False,,False,,False,
281,30742884,"Lasselin J, Ingre M, Regenbogen C, Olsson MJ, Garke M, Brytting M, Edgar R, Lekander M, Axelsson J.",Sleep during naturally occurring respiratory infections: A pilot study,1,2019,True,data and code are available at: https://osf io/wbdmj/ .  appendix a supplementary data the following are the supplementary data to this article: supplementary fig 1 supplementary fig 2 supplementary data 1 appendix a supplementary data to this article can be found online at https://doi org/10 1016/j bbi 2019 02 006 .,False,,False,,True,Conflict of interest statement The authors declare not conflict of interest.,True,"Funding This work was supported by a grant from Stockholm Stress Center. The funder was not involved in the study design, in data collection, analysis and interpretation of data, in the writing of the report, nor in the decision to submit the article for publication."
282,31741214,"Kassa AM, Dellenmark-Blom M, Thorsell Cederberg J, Engvall G, Engstrand Lilja H.",Children and adolescents with VACTERL association: health-related quality of life and psychological well-being in children and adolescents and their parents,0,2020,False,,False,,True,"Compliance to ethical standards: Conflict of interestThe authors declare that they have no conflict of interest.: Ethical approvalAll procedures performed in studies involving human participants were in accordance with the ethical standards of the Regional Ethical Review Board in Uppsala (Registration Number 2015/264, Amendments 2015/264/2, 2015/264/3, 2019-00139) and with the 1964 Helsinki declaration and its later amendments or comparable ethical standards.: Informed consentInformed consent was obtained from all individual participants in the study. For children below the age of 15, informed consent was obtained only from the parents. Ethical approval: All procedures performed in studies involving human participants were in accordance with the ethical standards of the Regional Ethical Review Board in Uppsala (Registration Number 2015/264, Amendments 2015/264/2, 2015/264/3, 2019-00139) and with the 1964 Helsinki declaration and its later amendments or comparable ethical standards.",True,Conflict of interest The authors declare that they have no conflict of interest.,True,"Funding This study was funded by the Gillbergska Foundation, HRH Crown Princess Lovisa’s Association for Child Medical Care (Grant Numbers 2018-00438, 2016-00250) and Fredrik and Ingrid Thuring’s Foundation (Grant Number 2017-00320)."
283,31793085,"Garefelt J, Platts LG, Hyde M, Magnusson Hanson LL, Westerlund H, Åkerstedt T.",Reciprocal relations between work stress and insomnia symptoms: A prospective study,1,2020,False,,False,,False,,True,DISCLOSURE No conflicts of interest declared.,True,"This work was funded by The Swedish Council for Health, Working life and Welfare (FORTE) [grant no: 2012‐1743] and by the Stockholm Stress Center, a FORTE Centre of Excellence for research on work related stress and health [grant no: 2009‐1758]."
284,32304649,"Holmes EA, O'Connor RC, Perry VH, Tracey I, Wessely S, Arseneault L, Ballard C, Christensen H, Cohen Silver R, Everall I, Ford T, John A, Kabir T, King K, Madan I, Michie S, Przybylski AK, Shafran R, Sweeney A, Worthman CM, Yardley L, Cowan K, Cope C, Hotopf M, Bullmore E.",Multidisciplinary research priorities for the COVID-19 pandemic: a call for action for mental health science,0,2020,False,,False,,False,,True,"Declaration of interests CB reports grants and personal fees from Acadia and Lundbeck; personal fees from Roche, Otsuka, Biogen, Eli Lilly, Novo Nordisk, AARP, and Exciva; and grants from Synexus, outside the submitted work. EAH reports serving on the board of trustees of the charity MQ: Transforming Mental Health and as chair of the research committee, but receives no remuneration for these roles. EAH receives royalties from books and occasional fees for workshops and invited addresses; receives occasional consultancy fees from the Swedish agency for health technology assessment and assessment of social services; and reports grants from The OAK Foundation, the Lupina Foundation, and the Swedish Research Council. RCO'C is a member of the National Institute of Health and Care Excellence's guideline development group for the management of self-harm; is co-chair of the Academic Advisory Group to the Scottish Government's National Suicide Prevention Leadership Group; receives royalties from books, and occasional fees for workshops and invited addresses; and reports grants from Medical Research Foundation, the Mindstep Foundation, Chief Scientist Office, Medical Research Council, NHS Health Scotland, Scottish Government, and National Institute for Health Research (NIHR). KK has received meeting attendance payments from the Department of Health and Social Care, NHS England and NHS Improvement, and the Royal College of Psychiatry (RCPsych) over the last year for service user representative work, and payment for a training session she facilitated for RCPsych; and received a pass and accommodation for the RCPsych annual conference in 2019. AKP reports financial support from UK taxpayers, the UK's Economic and Social Research Council, the British Academy, the Diana Award, the John Fell Fund, the Leverhulme Trust, Barnardo's UK, and the Huo Family Foundation in the past five years. As part of science communication and policy outreach activities; and served in an unpaid advisory capacity to the Organization for Economic Co-operation and Development, Facebook, Google, and the ParentZone. IT is a Trustee of MQ: Transforming Mental Health and is on the Council for the Medical Research Council of the UK. MH reports grants from Innovative Medicines Intiative, outside the submitted work. MH and SW are funded by the NIHR Biomedical Research Centre at the Maudsley and a NIHR Senior Investigator Award. NIHR were not involved in any aspect of the publication and had no role in the decision to submit. RCS received funding from the US National Science Foundation, grant SES-2026337. CC reported that Academy of Medical Sciences staff, including herself, and activity costs for this work were partly supported by a core grant the Academy of Medical Sciences receives annually from the Government Department for Business, Energy & Industrial Strategy for policy, communications and public engagement; and reports that her husband is an employee of Otsuka Pharmaceutical Europe and is a trustee of The McPin Foundation. KC was funded by MQ: Transforming Mental Health to carry out the qualitative data analysis of the stakeholder survey. LA is the Mental Health Leadership Fellow for the Economic and Social Research Council. EB is a NIHR Senior Investigator. This Position Paper represents independent research part-funded by the NIHR Biomedical Research Centre at Cambridge University Hospital NHS Trust and the University of Cambridge and South London and Maudsley NHS Foundation Trust and King's College London. The views expressed are those of the authors and not necessarily those of the NHS, the NIHR, or the Department of Health and Social Care. RS reports that all research at Great Ormond Street Hospital NHS Foundation Trust and UCL Great Ormond Street Institute of Child Health is made possible by the NIHR Great Ormond Street Hospital Biomedical Research Centre. The views expressed are those of the authors and not necessarily those of the NHS, the NIHR or the Department of Health and Social Care. LY is an NIHR Senior Investigator and her research programme is partly supported by NIHR Applied Research Collaboration-West, NIHR Health Protection Research Unit for Behavioural Science and Evaluation, and the NIHR Southampton Biomedical Research Centre. The funding for TK's salary came solely from The McPin Foundation. All other authors declare no competing interests.",True,"Funding source The stakeholder survey was funded by MQ: Transforming Mental Health. Activity costs for this work, including the Ipsos MORI survey, were partly supported by a core grant the Academy of Medical Sciences receives annually from the Government Department for Business, Energy & Industrial Strategy for policy, communications and public engagement. The views expressed are the views of the authors alone and do not necessarily represent the views of their organisations or funding sources."
285,32157622,"Bergström H, Sundblom E, Elinder LS, Norman Å, Nyberg G.","Managing Implementation of a Parental Support Programme for Obesity Prevention in the School Context: The Importance of Creating Commitment in an Overburdened Work Situation, a Qualitative Study",0,2020,False,,False,,False,,True,Conflict of Interest The authors declare that they have no conflict of interest.,True,Funding The study was funded by the Martin Rind Foundation.
286,32006302,"Jassi A, Lenhard F, Krebs G, Gumpert M, Jolstedt M, Andrén P, Nord M, Aspvall K, Wahlund T, Volz C, Mataix-Cols D.","The Work and Social Adjustment Scale, Youth and Parent Versions: Psychometric Evaluation of a Brief Measure of Functional Impairment in Young People",0,2020,False,,False,,False,,True,"Conflict of interest Prof Mataix-Cols reports receiving personal fees for editorial work from Elsevier and royalties for contributing articles to UpToDate, Inc, all outside the submitted work. The remaining authors report no conflicts of interest.",True,"We are most grateful to Prof Isaac Marks, the developer of the original WSAS, for his guidance. This article was made open access with the financial support of King’s College London. Georgina Krebs is supported by a Medical Research Council (MRC) Clinical Research Training Fellowship (MR/N001400/1)."
287,32429939,"Flygare O, Enander J, Andersson E, Ljótsson B, Ivanov VZ, Mataix-Cols D, Rück C.",Predictors of remission from body dysmorphic disorder after internet-delivered cognitive behavior therapy: a machine learning approach,0,2020,True,scripts for data preparation and statistical analyses as well as detailed results from the random forest and regression analyses are available on the open science framework ( https://osf io/fu5sj/ ).;     the scripts used for statistical analyses and additional materials are publicly available at ( https://osf io/fu5sj/ ).,False,,True,Trial registration ClinicalTrials.gov ID: NCT02010619.,True,"Competing interests DMC reports personal fees from Elsevier and personal fees from UpToDate, Inc., outside the submitted work. The other authors declare no potential conflicts of interest.",True,"Funding OF was supported by Karolinska Institutet (Clinical Scientist Training Programme) and received funding from Thuringstiftelsen (no. 2018–00390) during the conduct of the study. Funding sponsors did not influence the design, collection, analysis, or interpretation of data, writing the manuscript, or the decision to submit the manuscript for publication. Open access funding provided by Karolinska Institute."
288,31280385,"Hughes C, Foley S, Devine RT, Ribner A, Kyriakou L, Boddington L, Holmes EA; NewFAMS team Creators/Copyright Holders; NewFAMS team Contributors.",Worrying in the wings? Negative emotional birth memories in mothers and fathers show similar associations with perinatal mood disturbance and delivery mode,1,2020,False,,False,,False,,False,,True,Funding The research was funded by grants from the Economic and Social Research Council and National Science Foundation (ESRC: ES/L016648/1 and NSF: 1429152). The content of this paper is the responsibility of the authors and does not reflect official views of these funding bodies.
289,32460760,"Norman Å, Kjellenberg K, Torres Aréchiga D, Löf M, Patterson E.","""Everyone can take photos."" Feasibility and relative validity of phone photography-based assessment of children's diets - a mixed methods study",0,2020,False,,False,,False,,True,Competing interests The authors declare that they have no competing interests.,True,Funding Open access funding provided by Karolinska Institutet.
